store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status,duration_of_expiry,discount,discount_percentage,discount_price,last_status,ultra_discount_percentage,ultra_discount
FoodWorld,69.13177267385956,41.363112036734464,Sweets,Nestlé,Jam,23,2024-11-10,2025-09-14,7.47,yes,308,no,0.0,0.0,yes,0.0,0.0
FoodWorld,69.31731849359926,41.322494066027964,Dairy Products,Nestlé,Yogurt,4,2024-06-11,2024-07-06,9.06,no,25,yes,50.0,4.53,no,50.0,4.53
TastyBite,69.16291943372573,41.29344343926166,Dairy Products,Parmalat,Cottage Cheese,40,2024-12-30,2025-01-17,3.3,yes,18,yes,50.0,1.65,no,50.0,1.65
NutriMart,69.338564950613,41.23670884077608,Sweets,Mars,Halva,49,2024-10-16,2025-06-17,10.1,yes,244,no,0.0,0.0,yes,0.0,0.0
FreshFoods,69.18822388314216,41.3252864909704,Sweets,Roshen,Chocolate,66,2024-06-05,2024-10-08,8.71,yes,125,yes,50.0,4.355,no,50.0,4.355
MarketMax,69.10819068858837,41.22342342044768,Bakery Products,Barilla,Biscuits,20,2024-07-16,2024-11-10,7.17,yes,117,yes,50.0,3.585,no,50.0,3.585
FoodWorld,69.36382987906819,41.303408887158795,Dairy Products,President,Milk,2,2024-07-08,2024-09-30,9.22,yes,84,yes,50.0,4.61,no,50.0,4.61
FreshFoods,69.25099624342434,41.287260385428525,Beverages,Nestlé Pure Life,Mineral Water,42,2024-04-03,2025-01-22,4.35,yes,294,yes,50.0,2.175,no,50.0,2.175
SuperValue,69.29905914102896,41.213720140754006,Bakery Products,Ozon,Bread,76,2024-09-23,2025-01-18,1.19,yes,117,yes,50.0,0.595,no,50.0,0.595
PrimePick,69.12254766701979,41.266202323814944,Beverages,Nestlé Pure Life,Mineral Water,92,2024-11-27,2026-09-02,5.85,no,644,no,0.0,0.0,no,0.0,0.0
GoldenCart,69.22442114550637,41.37034946599029,Bakery Products,Makfa,Wheat Flour,49,2024-07-03,2024-08-09,3.76,no,37,yes,50.0,1.88,no,50.0,1.88
FoodWorld,69.12614958394897,41.33750960135582,Dairy Products,Nestlé,Cream,86,2024-04-16,2024-06-09,8.16,yes,54,yes,50.0,4.08,no,50.0,4.08
FoodWorld,69.17838929151019,41.238908692564884,Bakery Products,Yashkino,Noodles,49,2024-07-02,2024-07-24,3.97,no,22,yes,50.0,1.985,no,50.0,1.985
MegaMarket,69.24965741084743,41.33168496249443,Meat Products,Perdue,Hot Dogs,51,2024-10-08,2024-11-27,17.09,no,50,yes,50.0,8.545,no,50.0,8.545
SuperValue,69.24901669435764,41.329115029260606,Beverages,Coca-Cola,Mineral Water,64,2024-05-13,2025-09-30,8.32,yes,505,no,0.0,0.0,yes,0.0,0.0
MegaMarket,69.11415118691876,41.26487749169672,Dairy Products,Parmalat,Cream,7,2024-12-30,2025-03-07,3.58,yes,67,yes,36.0,1.2888,no,36.0,1.2888
PrimePick,69.22377508081475,41.22848269006566,Beverages,Nestlé Pure Life,Coffee,100,2024-11-25,2026-03-20,4.99,yes,480,yes,13.2,0.65868,yes,0.0,0.0
TastyBite,69.18876267300585,41.29912257399898,Bakery Products,Makfa,Biscuits,43,2025-01-20,2025-01-28,6.89,yes,8,yes,50.0,3.445,no,50.0,3.445
SuperValue,69.24085162519238,41.244232847855955,Sweets,Ferrero,Jam,48,2024-12-25,2025-09-13,9.43,yes,262,no,0.0,0.0,yes,0.0,0.0
FreshFoods,69.32317213725071,41.31805915269766,Sweets,Nestlé,Chocolate,28,2024-08-25,2025-08-15,10.62,no,355,yes,16.8,1.78416,no,0.0,0.0
EcoGrocer,69.36124275972568,41.396870702063026,Bakery Products,Yashkino,Buns,63,2024-06-27,2024-10-13,7.15,no,108,yes,50.0,3.575,no,50.0,3.575
EcoGrocer,69.19590751240321,41.24761773506329,Dairy Products,Nestlé,Kefir,89,2024-07-17,2024-09-21,4.04,yes,66,yes,50.0,2.02,no,50.0,2.02
PrimePick,69.18123782425499,41.213046699827956,Meat Products,Cherkizovo,Sausage,95,2024-11-19,2025-01-10,10.31,yes,52,yes,50.0,5.155,no,50.0,5.155
FoodWorld,69.12314806770766,41.32797235365851,Beverages,Pepsi,Mineral Water,59,2024-09-05,2026-02-20,13.46,yes,533,no,0.0,0.0,yes,0.0,0.0
FoodWorld,69.28106274813862,41.32875599050805,Meat Products,Cherkizovo,Poultry,1,2024-12-06,2024-12-19,7.22,no,13,yes,50.0,3.61,no,50.0,3.61
PrimePick,69.20206997762544,41.262182457524474,Bakery Products,Yashkino,Wheat Flour,91,2024-08-25,2024-10-25,5.92,no,61,yes,50.0,2.96,no,50.0,2.96
FreshFoods,69.175554229034,41.25545708631329,Dairy Products,Parmalat,Cheese,4,2024-06-28,2024-08-29,2.61,yes,62,yes,50.0,1.305,no,50.0,1.305
SuperValue,69.10412924743864,41.39499682140354,Meat Products,Hormel,Poultry,91,2025-02-04,2025-02-28,12.58,yes,24,yes,48.3,6.07614,no,48.3,6.07614
PrimePick,69.36007257692984,41.38886464763915,Bakery Products,Pioner,Noodles,97,2024-07-27,2024-10-01,4.5,yes,66,yes,50.0,2.25,no,50.0,2.25
PrimePick,69.23278379428528,41.254717394890385,Meat Products,Hormel,Poultry,44,2025-01-03,2025-02-01,18.49,no,29,yes,50.0,9.245,no,50.0,9.245
MegaMarket,69.31494804463269,41.315536387385926,Dairy Products,Nestlé,Cottage Cheese,53,2025-02-11,2025-03-14,3.22,no,31,yes,35.5,1.1431,no,35.5,1.1431
EcoGrocer,69.11458294449349,41.36973970054892,Sweets,Nestlé,Cakes,88,2024-05-22,2024-10-09,8.52,no,140,yes,50.0,4.26,no,50.0,4.26
FoodWorld,69.36015708014034,41.23384284527454,Beverages,Nescafé,Carbonated Drinks,69,2024-09-23,2025-05-17,14.19,yes,236,no,0.0,0.0,yes,0.0,0.0
FoodWorld,69.1204916590052,41.276318165182076,Bakery Products,Ozon,Wheat Flour,100,2025-01-22,2025-06-24,1.6,yes,153,yes,25.5,0.408,yes,25.5,0.408
GoldenCart,69.26331013952999,41.352912578436595,Bakery Products,Pioner,Buns,34,2024-03-28,2024-06-04,2.93,yes,68,yes,50.0,1.465,no,50.0,1.465
PrimePick,69.37930235007906,41.35504513597444,Beverages,Lipton,Mineral Water,2,2024-10-20,2025-10-11,12.35,no,356,no,0.0,0.0,no,0.0,0.0
GoldenCart,69.23048868682004,41.37672043607762,Dairy Products,Parmalat,Butter,24,2025-01-17,2025-03-17,4.04,yes,59,yes,26.4,1.06656,no,26.4,1.06656
MarketMax,69.17978665267331,41.30320553155066,Bakery Products,Barilla,Buns,97,2024-11-17,2025-02-22,6.91,yes,97,yes,47.4,3.27534,no,47.4,3.27534
GoldenCart,69.23739581518647,41.28406079357006,Dairy Products,Nestlé,Cheese,96,2024-04-22,2024-07-02,3.64,yes,71,yes,50.0,1.82,no,50.0,1.82
NutriMart,69.14530992061214,41.242402057038305,Meat Products,Cherkizovo,Lamb,30,2024-08-26,2024-10-15,7.35,yes,50,yes,50.0,3.675,no,50.0,3.675
EcoGrocer,69.13044438943527,41.20145112183844,Beverages,Nestlé Pure Life,Coffee,78,2024-11-23,2025-08-23,10.62,yes,273,no,0.0,0.0,yes,0.0,0.0
MegaMarket,69.35766254560326,41.25055626604824,Beverages,Nescafé,Mineral Water,17,2025-01-31,2026-05-16,9.91,yes,470,no,0.0,0.0,yes,0.0,0.0
MarketMax,69.1186661642981,41.399896309659795,Bakery Products,Barilla,Bread,100,2025-01-02,2025-03-27,4.92,yes,84,yes,36.8,1.81056,yes,36.8,1.81056
PrimePick,69.3715150625276,41.25380518098717,Bakery Products,Ozon,Buns,45,2024-06-03,2024-10-26,2.41,yes,145,yes,50.0,1.205,no,50.0,1.205
SuperValue,69.33575281877215,41.3549250700032,Meat Products,Perdue,Smoked Meat,63,2025-01-06,2025-02-17,7.49,yes,42,yes,49.3,3.69257,no,49.3,3.69257
SuperValue,69.13006056964295,41.36117677280633,Meat Products,Perdue,Smoked Meat,61,2024-05-07,2024-07-05,6.66,yes,59,yes,50.0,3.33,no,50.0,3.33
SuperValue,69.23636677666966,41.24135495344432,Dairy Products,Amul,Butter,60,2024-04-07,2024-06-26,8.32,yes,80,yes,50.0,4.16,no,50.0,4.16
MegaMarket,69.30565812910062,41.39865513799078,Dairy Products,President,Milk,10,2024-08-19,2024-10-23,4.06,yes,65,yes,50.0,2.03,no,50.0,2.03
FreshFoods,69.26188770424406,41.25303441871517,Sweets,Ferrero,Chocolate,98,2025-01-08,2025-11-28,5.63,yes,324,yes,17.2,0.96836,yes,0.0,0.0
PrimePick,69.2359569333733,41.35691854881334,Sweets,Roshen,Jam,98,2024-09-07,2025-03-10,4.41,no,184,yes,42.0,1.8522,no,42.0,1.8522
FoodWorld,69.18667225806271,41.28866630954569,Beverages,Lipton,Mineral Water,8,2024-11-14,2025-09-13,9.86,yes,303,no,0.0,0.0,yes,0.0,0.0
SuperValue,69.12432775401668,41.219445175330684,Dairy Products,Campina,Cream,99,2024-12-28,2025-01-14,6.4,yes,17,yes,50.0,3.2,no,50.0,3.2
SuperValue,69.39912997023119,41.34392860521549,Sweets,Mars,Halva,53,2024-10-12,2025-08-08,9.28,yes,300,no,0.0,0.0,yes,0.0,0.0
MarketMax,69.15633285087576,41.32436465434363,Bakery Products,Yashkino,Pasta,74,2025-02-13,2025-05-23,4.22,yes,99,yes,20.3,0.85666,yes,20.3,0.85666
MarketMax,69.1382455803856,41.32677077683052,Bakery Products,Barilla,Buns,1,2024-03-26,2024-05-20,5.78,no,55,yes,50.0,2.89,no,50.0,2.89
MegaMarket,69.22609709767484,41.27839670302916,Dairy Products,President,Milk,32,2024-11-23,2025-02-11,8.21,yes,80,yes,44.2,3.6288200000000006,no,44.2,3.6288200000000006
TastyBite,69.1951862563579,41.32335635470539,Beverages,Nescafé,Carbonated Drinks,22,2024-04-06,2026-02-25,12.21,no,690,no,0.0,0.0,no,0.0,0.0
MegaMarket,69.25027823748164,41.31769632320677,Sweets,Ferrero,Cakes,65,2024-08-04,2025-01-20,8.72,yes,169,yes,50.0,4.36,no,50.0,4.36
FoodWorld,69.16704697634816,41.33375094148399,Beverages,Pepsi,Coffee,53,2024-09-12,2025-05-10,12.93,no,240,no,0.0,0.0,no,0.0,0.0
PrimePick,69.12618547187773,41.33602394400746,Beverages,Pepsi,Tea,61,2024-10-07,2026-04-09,10.48,yes,549,yes,13.9,1.4567200000000002,yes,0.0,0.0
NutriMart,69.11172140708241,41.22845794089772,Beverages,Nescafé,Juices,64,2024-11-18,2026-05-10,1.05,no,538,no,0.0,0.0,no,0.0,0.0
MegaMarket,69.13853077743464,41.337000832277305,Bakery Products,Makfa,Wheat Flour,24,2024-10-28,2024-12-19,3.78,no,52,yes,50.0,1.89,no,50.0,1.89
EcoGrocer,69.12531200914759,41.22029517468994,Beverages,Nestlé Pure Life,Juices,22,2024-09-25,2026-06-20,4.12,yes,633,no,0.0,0.0,yes,0.0,0.0
MegaMarket,69.26542626424302,41.38441894076201,Meat Products,Tyson,Smoked Meat,49,2024-07-13,2024-08-10,6.73,yes,28,yes,50.0,3.365,no,50.0,3.365
SuperValue,69.37004487140275,41.26818264561411,Beverages,Lipton,Juices,16,2024-05-22,2025-11-03,10.91,yes,530,no,0.0,0.0,yes,0.0,0.0
NutriMart,69.10982229719495,41.32755323844541,Meat Products,Oscar Mayer,Sausage,93,2024-10-13,2024-11-27,23.61,yes,45,yes,50.0,11.805,no,50.0,11.805
FoodWorld,69.13009893670962,41.39051664400292,Meat Products,Oscar Mayer,Lamb,69,2024-09-16,2024-11-06,13.0,no,51,yes,50.0,6.5,no,50.0,6.5
TastyBite,69.3773366307019,41.34353726524319,Bakery Products,Pioner,Buns,23,2024-06-22,2024-09-23,6.26,yes,93,yes,50.0,3.13,no,50.0,3.13
MegaMarket,69.23999855588679,41.35129752467303,Beverages,Coca-Cola,Mineral Water,70,2025-01-12,2026-05-26,3.0,yes,499,no,0.0,0.0,yes,0.0,0.0
MegaMarket,69.2904219860343,41.38005001223455,Meat Products,Oscar Mayer,Lamb,30,2024-06-27,2024-08-16,7.48,yes,50,yes,50.0,3.74,no,50.0,3.74
TastyBite,69.34623644860027,41.382390438698444,Beverages,Coca-Cola,Carbonated Drinks,47,2025-02-12,2026-12-22,13.47,yes,678,no,0.0,0.0,yes,0.0,0.0
MegaMarket,69.24869245620415,41.31217737480569,Dairy Products,Amul,Cottage Cheese,91,2025-02-10,2025-04-12,8.02,yes,61,no,0.0,0.0,yes,0.0,0.0
FreshFoods,69.17001391344779,41.24638620611635,Beverages,Nescafé,Mineral Water,84,2025-02-03,2026-09-01,5.14,no,575,no,0.0,0.0,no,0.0,0.0
GoldenCart,69.16035730013914,41.3319130924774,Bakery Products,Barilla,Bread,63,2024-12-20,2025-02-21,4.24,yes,63,yes,44.8,1.89952,no,44.8,1.89952
MarketMax,69.11926210566345,41.38732418546262,Bakery Products,Pioner,Pasta,83,2025-01-21,2025-05-17,4.66,yes,116,yes,20.5,0.9553,yes,20.5,0.9553
EcoGrocer,69.37894036925486,41.381888905205955,Sweets,Roshen,Candies,82,2025-01-05,2025-04-24,4.21,yes,109,yes,18.3,0.77043,yes,0.0,0.0
NutriMart,69.2756644629384,41.36453640569113,Sweets,Ferrero,Jam,28,2024-04-29,2025-02-03,2.23,yes,280,yes,49.1,1.09493,no,49.1,1.09493
NutriMart,69.25020436759971,41.25725818678861,Beverages,Nestlé Pure Life,Juices,100,2024-04-29,2024-11-25,2.79,yes,210,yes,50.0,1.395,no,50.0,1.395
MarketMax,69.15574081987822,41.30044621132591,Sweets,Nestlé,Jam,86,2024-04-06,2025-01-27,8.46,yes,296,yes,50.0,4.23,no,50.0,4.23
PrimePick,69.26188466813215,41.35114884031057,Meat Products,Cherkizovo,Hot Dogs,87,2024-12-16,2025-01-19,9.93,yes,34,yes,50.0,4.965,no,50.0,4.965
GoldenCart,69.15009599368199,41.36184696459501,Dairy Products,Danone,Cottage Cheese,43,2024-06-21,2024-08-13,3.17,yes,53,yes,50.0,1.585,no,50.0,1.585
SuperValue,69.12576473818652,41.256209977262074,Sweets,Nestlé,Candies,87,2024-10-31,2025-06-29,4.06,yes,241,yes,23.2,0.94192,yes,23.2,0.94192
MarketMax,69.31645364564827,41.242776753293555,Sweets,Milka,Halva,37,2024-03-22,2024-09-30,7.56,yes,192,yes,50.0,3.78,no,50.0,3.78
PrimePick,69.17593774223734,41.20995329008046,Meat Products,Oscar Mayer,Beef,61,2024-04-17,2024-05-26,14.81,yes,39,yes,50.0,7.405,no,50.0,7.405
SuperValue,69.19504634393721,41.20674982735877,Bakery Products,Pioner,Pasta,49,2024-09-27,2024-11-29,5.78,no,63,yes,50.0,2.89,no,50.0,2.89
GoldenCart,69.13745202237706,41.23115495896761,Beverages,Pepsi,Carbonated Drinks,22,2024-07-01,2025-10-15,13.85,yes,471,yes,9.3,1.28805,yes,0.0,0.0
NutriMart,69.35065454964455,41.346848083098855,Beverages,Lipton,Mineral Water,13,2025-01-10,2025-11-12,1.47,yes,306,no,0.0,0.0,yes,0.0,0.0
TastyBite,69.11524960341107,41.291422930052434,Dairy Products,Campina,Cheese,27,2024-06-05,2024-08-10,4.48,no,66,yes,50.0,2.24,no,50.0,2.24
FoodWorld,69.11383108555002,41.34309857842628,Sweets,Ferrero,Jam,61,2024-12-07,2025-09-05,8.14,yes,272,no,0.0,0.0,yes,0.0,0.0
PrimePick,69.3736902465675,41.25409302268395,Dairy Products,Amul,Cream,3,2025-01-19,2025-02-27,5.97,no,39,yes,41.4,2.47158,no,41.4,2.47158
PrimePick,69.28050459977138,41.227767055301555,Meat Products,Cherkizovo,Beef,2,2024-08-12,2024-09-10,20.02,no,29,yes,50.0,10.01,no,50.0,10.01
PrimePick,69.33995324790486,41.36993541399896,Meat Products,Hormel,Sausage,28,2024-07-16,2024-08-26,13.81,yes,41,yes,50.0,6.905,no,50.0,6.905
MegaMarket,69.11689178137993,41.25166650215979,Meat Products,Oscar Mayer,Hot Dogs,74,2024-04-03,2024-05-22,11.64,yes,49,yes,50.0,5.82,no,50.0,5.82
FreshFoods,69.19244056982743,41.32553100363999,Meat Products,Perdue,Sausage,12,2025-01-16,2025-02-25,23.45,yes,40,yes,44.5,10.43525,no,44.5,10.43525
EcoGrocer,69.36329330907746,41.248552755119384,Meat Products,Hormel,Beef,78,2024-10-11,2024-11-19,11.38,yes,39,yes,50.0,5.69,no,50.0,5.69
MegaMarket,69.11920800005996,41.30757054311783,Dairy Products,Danone,Yogurt,6,2024-12-05,2025-03-02,7.16,no,87,yes,32.7,2.34132,no,32.7,2.34132
MarketMax,69.13889508733749,41.20077220805171,Bakery Products,Ozon,Pasta,39,2024-07-15,2024-10-21,2.76,yes,98,yes,50.0,1.38,no,50.0,1.38
GoldenCart,69.32313975561785,41.20103703706255,Dairy Products,Campina,Kefir,50,2024-04-04,2024-05-18,6.04,yes,44,yes,50.0,3.02,no,50.0,3.02
TastyBite,69.15465046503154,41.366599973679314,Meat Products,Perdue,Hot Dogs,38,2024-09-30,2024-11-03,5.01,yes,34,yes,50.0,2.505,no,50.0,2.505
MegaMarket,69.25246063607189,41.244682233006074,Beverages,Nestlé Pure Life,Tea,56,2025-01-11,2025-11-12,10.2,no,305,no,0.0,0.0,no,0.0,0.0
MarketMax,69.21723340816631,41.34697132478681,Meat Products,Tyson,Lamb,94,2025-01-07,2025-03-07,18.61,yes,59,yes,43.7,8.132570000000001,no,43.7,8.132570000000001
GoldenCart,69.16847723916045,41.373639525355344,Sweets,Mars,Jam,73,2025-02-09,2025-06-01,2.42,no,112,yes,18.2,0.44044,no,0.0,0.0
FreshFoods,69.2654568670281,41.30936027916003,Bakery Products,Makfa,Bread,17,2024-12-22,2025-04-14,6.0,yes,113,yes,19.3,1.158,yes,0.0,0.0
MegaMarket,69.10931249474814,41.29151162397503,Meat Products,Hormel,Smoked Meat,1,2024-04-01,2024-04-18,16.72,no,17,yes,50.0,8.36,no,50.0,8.36
FoodWorld,69.35089741262226,41.234136881943705,Dairy Products,Nestlé,Milk,24,2024-08-16,2024-10-14,8.85,yes,59,yes,50.0,4.425,no,50.0,4.425
TastyBite,69.17624052590381,41.24677072405512,Dairy Products,President,Cream,84,2024-05-04,2024-08-02,4.36,yes,90,yes,50.0,2.18,no,50.0,2.18
NutriMart,69.11446370672458,41.35605976745901,Meat Products,Tyson,Poultry,44,2024-05-19,2024-07-01,6.9,no,43,yes,50.0,3.45,no,50.0,3.45
NutriMart,69.30549160468702,41.272107339577424,Beverages,Nescafé,Tea,11,2024-11-30,2026-08-15,12.13,yes,623,no,0.0,0.0,yes,0.0,0.0
FoodWorld,69.10046575888255,41.39431199087767,Meat Products,Cherkizovo,Lamb,77,2024-07-01,2024-08-22,8.26,no,52,yes,50.0,4.13,no,50.0,4.13
TastyBite,69.32728713075186,41.21203865024247,Meat Products,Tyson,Sausage,90,2024-05-09,2024-06-23,13.45,yes,45,yes,50.0,6.725,no,50.0,6.725
NutriMart,69.269346861289,41.30784640351073,Dairy Products,Danone,Kefir,74,2024-09-15,2024-10-19,9.69,yes,34,yes,50.0,4.845,no,50.0,4.845
PrimePick,69.28935585192531,41.37045321134906,Bakery Products,Pioner,Buns,10,2024-11-15,2025-03-28,3.54,yes,133,yes,25.5,0.9027,yes,25.5,0.9027
MarketMax,69.36322265080037,41.248456117512355,Sweets,Mars,Ice Cream,52,2024-05-12,2024-09-13,8.91,no,124,yes,50.0,4.455,no,50.0,4.455
SuperValue,69.23127739765707,41.27021986942757,Bakery Products,Barilla,Buns,30,2024-04-18,2024-08-02,5.14,no,106,yes,50.0,2.57,no,50.0,2.57
FreshFoods,69.34155881822643,41.296889721140495,Dairy Products,Danone,Milk,16,2024-12-27,2025-03-06,2.38,yes,69,yes,37.9,0.90202,no,37.9,0.90202
TastyBite,69.27620772065185,41.3018498830115,Bakery Products,Makfa,Buns,79,2025-01-24,2025-03-28,2.37,yes,63,yes,34.1,0.80817,yes,34.1,0.80817
GoldenCart,69.13006279691321,41.278277818375074,Beverages,Nescafé,Carbonated Drinks,8,2024-10-24,2025-09-23,4.1,no,334,no,0.0,0.0,no,0.0,0.0
GoldenCart,69.30947550299462,41.36022529349519,Sweets,Roshen,Chocolate,3,2025-01-11,2025-10-26,8.33,yes,288,no,0.0,0.0,yes,0.0,0.0
MarketMax,69.25596777509287,41.38034673389526,Meat Products,Hormel,Beef,45,2024-06-10,2024-06-22,6.3,no,12,yes,50.0,3.15,no,50.0,3.15
EcoGrocer,69.23605483907878,41.355020098106266,Dairy Products,President,Butter,36,2024-05-10,2024-08-03,8.15,yes,85,yes,50.0,4.075,no,50.0,4.075
MarketMax,69.23241683159479,41.20040173205535,Dairy Products,Campina,Cottage Cheese,64,2024-05-10,2024-06-25,2.31,no,46,yes,50.0,1.155,no,50.0,1.155
EcoGrocer,69.302412798548,41.28696839200604,Meat Products,Hormel,Hot Dogs,46,2024-04-03,2024-06-01,13.08,yes,59,yes,50.0,6.54,no,50.0,6.54
GoldenCart,69.37745068887659,41.20901165421978,Dairy Products,President,Butter,17,2024-11-07,2024-12-24,4.72,yes,47,yes,50.0,2.36,no,50.0,2.36
TastyBite,69.25614136147082,41.34345101615765,Sweets,Milka,Halva,84,2024-04-08,2025-03-13,4.58,yes,339,yes,34.5,1.5800999999999998,no,34.5,1.5800999999999998
PrimePick,69.2615520215368,41.38390935530212,Sweets,Mars,Cakes,80,2024-09-18,2025-08-06,11.3,no,322,yes,16.3,1.8419,no,0.0,0.0
FoodWorld,69.282274717562,41.38003613363289,Bakery Products,Yashkino,Bread,59,2024-10-12,2025-01-26,5.23,no,106,yes,50.0,2.615,no,50.0,2.615
GoldenCart,69.3208390192854,41.217861896616306,Meat Products,Perdue,Lamb,68,2025-02-04,2025-03-08,7.47,no,32,yes,45.8,3.42126,no,45.8,3.42126
MarketMax,69.31984281520242,41.27297085291514,Dairy Products,Danone,Butter,88,2024-10-03,2024-11-02,6.87,yes,30,yes,50.0,3.435,no,50.0,3.435
MarketMax,69.33417097299014,41.29766466755638,Beverages,Pepsi,Coffee,52,2024-10-27,2025-05-03,11.75,yes,188,yes,15.5,1.82125,yes,0.0,0.0
TastyBite,69.36010357710315,41.239308221640826,Beverages,Nescafé,Coffee,81,2024-10-16,2026-08-21,10.11,yes,674,yes,16.8,1.69848,yes,0.0,0.0
GoldenCart,69.27117433409592,41.347254364023485,Beverages,Nestlé Pure Life,Mineral Water,21,2024-04-20,2025-10-24,12.51,yes,552,no,0.0,0.0,yes,0.0,0.0
SuperValue,69.38802386285307,41.344790016416425,Bakery Products,Ozon,Pasta,36,2024-06-18,2024-08-15,3.38,yes,58,yes,50.0,1.69,no,50.0,1.69
MarketMax,69.16192515301603,41.21853697439585,Meat Products,Cherkizovo,Hot Dogs,40,2025-01-20,2025-02-20,22.57,yes,31,yes,47.6,10.74332,no,47.6,10.74332
FreshFoods,69.34042773781934,41.34913596680159,Meat Products,Oscar Mayer,Beef,81,2024-09-19,2024-11-11,22.94,yes,53,yes,50.0,11.47,no,50.0,11.47
FreshFoods,69.10226016498282,41.37811705204935,Meat Products,Hormel,Sausage,3,2024-09-03,2024-10-19,24.21,yes,46,yes,50.0,12.105,no,50.0,12.105
PrimePick,69.18848631691591,41.39748345860859,Bakery Products,Barilla,Wheat Flour,78,2024-05-01,2024-06-14,7.45,yes,44,yes,50.0,3.725,no,50.0,3.725
PrimePick,69.17019920191467,41.26562921104551,Dairy Products,Parmalat,Cream,83,2024-04-26,2024-06-14,8.9,no,49,yes,50.0,4.45,no,50.0,4.45
TastyBite,69.14494276643019,41.30101486817801,Bakery Products,Ozon,Buns,26,2025-02-07,2025-06-13,7.13,yes,126,no,0.0,0.0,yes,0.0,0.0
TastyBite,69.33458465662397,41.39872060525492,Dairy Products,Danone,Milk,15,2024-10-23,2025-01-12,3.18,yes,81,yes,50.0,1.59,no,50.0,1.59
FoodWorld,69.20141168147455,41.35685623532661,Sweets,Mars,Halva,14,2025-02-16,2025-05-24,11.6,no,97,no,0.0,0.0,no,0.0,0.0
NutriMart,69.26841010968634,41.34547076843999,Bakery Products,Pioner,Bread,60,2024-12-09,2025-05-22,6.28,yes,164,no,0.0,0.0,yes,0.0,0.0
EcoGrocer,69.28990843168687,41.2448528699739,Beverages,Lipton,Juices,100,2024-09-12,2025-07-19,6.84,no,310,yes,19.3,1.32012,no,0.0,0.0
PrimePick,69.10734089095084,41.390413915872486,Bakery Products,Makfa,Buns,97,2024-11-26,2025-05-12,2.04,yes,167,no,0.0,0.0,yes,0.0,0.0
SuperValue,69.18151307341425,41.24323876477046,Meat Products,Tyson,Beef,60,2024-12-13,2025-02-01,16.14,yes,50,yes,50.0,8.07,no,50.0,8.07
MegaMarket,69.24431139122709,41.242883478711114,Meat Products,Hormel,Poultry,30,2024-12-27,2025-02-19,15.55,yes,54,yes,49.8,7.7439,no,49.8,7.7439
FoodWorld,69.29006350440277,41.382324139535086,Beverages,Lipton,Tea,56,2024-09-29,2026-04-19,10.92,yes,567,no,0.0,0.0,yes,0.0,0.0
TastyBite,69.17738744725054,41.36962253305429,Meat Products,Cherkizovo,Sausage,11,2024-05-24,2024-06-03,17.52,yes,10,yes,50.0,8.76,no,50.0,8.76
FreshFoods,69.3230733489536,41.23921045414219,Beverages,Nescafé,Juices,78,2024-06-24,2025-04-05,6.2,no,285,yes,25.6,1.5872000000000002,no,25.6,1.5872000000000002
SuperValue,69.11803046164675,41.34644020455913,Dairy Products,President,Butter,38,2024-04-30,2024-06-15,8.32,yes,46,yes,50.0,4.16,no,50.0,4.16
MegaMarket,69.18929566767241,41.34737264806967,Beverages,Coca-Cola,Juices,37,2024-09-17,2025-08-08,9.27,no,325,no,0.0,0.0,no,0.0,0.0
MarketMax,69.33363178203398,41.336983117856306,Beverages,Nestlé Pure Life,Juices,27,2024-07-06,2025-03-13,9.33,yes,250,yes,26.8,2.50044,no,26.8,2.50044
FoodWorld,69.23998524676168,41.2595326884059,Meat Products,Oscar Mayer,Lamb,32,2024-08-07,2024-10-03,16.61,yes,57,yes,50.0,8.305,no,50.0,8.305
NutriMart,69.13206513375572,41.354180182995,Dairy Products,Nestlé,Milk,97,2024-04-11,2024-05-21,8.33,yes,40,yes,50.0,4.165,no,50.0,4.165
PrimePick,69.351235965496,41.23162720047927,Meat Products,Cherkizovo,Smoked Meat,46,2024-12-26,2025-02-16,13.27,yes,52,yes,49.2,6.528840000000001,no,49.2,6.528840000000001
TastyBite,69.20811363788043,41.28663992168316,Beverages,Nescafé,Tea,7,2024-05-24,2025-03-18,6.13,yes,298,yes,27.3,1.67349,no,27.3,1.67349
FoodWorld,69.13711950256952,41.38165865213321,Beverages,Pepsi,Coffee,17,2024-11-25,2026-03-15,9.17,yes,475,no,0.0,0.0,yes,0.0,0.0
