store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status
GoldenCart,-0.1298461578165447,51.47445500337437,Dairy Products,Campina,Milk,61,2024-08-12,2024-09-02,4.28,yes
TastyBite,139.6735009503563,35.684098115644595,Sweets,Nestlé,Ice Cream,90,2024-06-04,2025-01-30,6.12,yes
GoldenCart,-0.16864092376009543,51.55484455595864,Sweets,Mars,Chocolate,87,2024-11-14,2025-03-10,10.15,yes
GoldenCart,-0.16013894779397497,51.46020770490058,Meat Products,Tyson,Lamb,45,2024-08-13,2024-09-25,14.47,yes
EcoGrocer,-95.35802263838677,29.78073294937214,Dairy Products,Nestlé,Milk,87,2024-06-15,2024-08-28,4.92,yes
NutriMart,-99.11835777702576,19.42993710160034,Meat Products,Oscar Mayer,Hot Dogs,55,2024-08-30,2024-10-14,22.34,no
PrimePick,-112.0479916025348,33.42384049235539,Meat Products,Oscar Mayer,Sausage,85,2025-01-28,2025-03-24,19.84,yes
SuperValue,-87.67146193946864,41.833715633190636,Meat Products,Tyson,Poultry,100,2024-07-05,2024-08-09,10.83,no
GoldenCart,-0.08799286811697074,51.46669156608913,Bakery Products,Makfa,Biscuits,100,2025-01-26,2025-04-01,7.08,no
MarketMax,2.3793446382875496,48.88075586007642,Sweets,Nestlé,Ice Cream,69,2024-05-16,2025-02-22,9.67,yes
TastyBite,139.64994045045287,35.658223063557976,Dairy Products,President,Kefir,77,2024-04-11,2024-06-10,6.17,yes
MarketMax,2.3100840786777677,48.858221115587014,Meat Products,Cherkizovo,Hot Dogs,5,2024-12-07,2024-12-17,9.23,no
GoldenCart,-0.1607084565615345,51.50773157572207,Dairy Products,Campina,Kefir,57,2024-07-27,2024-09-12,4.65,yes
NutriMart,-99.16229002737504,19.438384108070082,Meat Products,Hormel,Lamb,41,2024-06-01,2024-07-06,19.73,yes
FreshFoods,-118.19742020597998,34.01125291713139,Sweets,Milka,Jam,10,2024-12-17,2025-07-23,6.1,yes
TastyBite,139.66713120354672,35.6871688070073,Meat Products,Cherkizovo,Lamb,22,2024-04-27,2024-05-19,12.14,yes
FreshFoods,-118.27273553318061,34.052208009870355,Beverages,Pepsi,Juices,89,2024-12-16,2025-06-22,13.29,yes
SuperValue,-87.59395739326284,41.842879671025756,Meat Products,Oscar Mayer,Poultry,79,2024-11-27,2025-01-15,23.65,yes
GoldenCart,-0.09517656357588963,51.48705067069727,Sweets,Roshen,Ice Cream,71,2024-05-10,2024-10-19,11.68,no
PrimePick,-112.05569110323832,33.445448036733076,Sweets,Roshen,Cakes,58,2024-08-22,2025-06-05,2.05,yes
EcoGrocer,-95.32395892816804,29.803947539007417,Beverages,Nescafé,Juices,88,2024-11-16,2025-11-15,2.13,yes
FoodWorld,37.60089490300368,55.724116153063655,Dairy Products,Parmalat,Kefir,19,2025-01-31,2025-03-09,5.39,no
MarketMax,2.3525447014976066,48.86856735048256,Sweets,Nestlé,Halva,70,2024-12-12,2025-11-03,11.41,yes
PrimePick,-112.0982017568026,33.431338941950145,Beverages,Nestlé Pure Life,Mineral Water,31,2024-08-08,2025-02-08,2.62,yes
SuperValue,-87.62167553525633,41.900304368513545,Bakery Products,Pioner,Wheat Flour,89,2024-09-03,2025-02-11,4.04,yes
GoldenCart,-0.1713997516007191,51.52374882613349,Sweets,Ferrero,Cakes,49,2024-07-24,2025-07-13,8.03,yes
PrimePick,-112.07120141493802,33.48254890987981,Meat Products,Perdue,Hot Dogs,32,2024-10-21,2024-12-13,20.77,yes
FreshFoods,-118.28670945104571,34.094312190937316,Meat Products,Perdue,Hot Dogs,52,2024-05-27,2024-07-18,7.65,no
MegaMarket,-73.97486100436349,40.75940879518233,Dairy Products,Campina,Cheese,43,2025-01-27,2025-03-14,6.15,no
EcoGrocer,-95.4162876784896,29.720613810487663,Bakery Products,Pioner,Buns,39,2024-07-20,2024-09-28,1.37,no
SuperValue,-87.58844095490385,41.90894262749922,Beverages,Coca-Cola,Coffee,53,2025-02-07,2026-01-18,4.98,yes
GoldenCart,-0.09164225706560386,51.4992369808704,Dairy Products,Danone,Cream,10,2024-07-04,2024-09-25,7.59,yes
SuperValue,-87.63097299665542,41.88386006613976,Dairy Products,President,Cheese,10,2024-08-29,2024-10-20,4.77,no
GoldenCart,-0.14012910213496776,51.50875994359951,Meat Products,Perdue,Poultry,91,2024-08-17,2024-08-29,15.46,yes
TastyBite,139.6179020587523,35.69426619951297,Bakery Products,Barilla,Pasta,85,2024-12-11,2025-05-05,3.67,yes
GoldenCart,-0.11645472430548899,51.54081811072251,Beverages,Nescafé,Coffee,68,2024-08-24,2025-08-18,8.52,no
TastyBite,139.64520075251716,35.725214847194074,Dairy Products,Parmalat,Yogurt,6,2024-07-21,2024-08-14,7.36,no
SuperValue,-87.62576059653499,41.90954912914701,Beverages,Coca-Cola,Carbonated Drinks,27,2024-06-08,2024-12-22,3.91,yes
MarketMax,2.4002162756837753,48.85889542883968,Bakery Products,Pioner,Buns,62,2024-12-23,2025-04-08,1.95,no
GoldenCart,-0.16339748565466383,51.476015260326264,Beverages,Lipton,Mineral Water,93,2024-07-21,2025-06-19,1.09,no
FoodWorld,37.589949669521424,55.750683580923855,Meat Products,Perdue,Beef,96,2024-03-22,2024-04-24,8.64,yes
EcoGrocer,-95.35647046625394,29.736995978914,Meat Products,Perdue,Lamb,44,2024-10-22,2024-11-09,8.86,yes
FoodWorld,37.63868370630674,55.75577057739222,Dairy Products,Nestlé,Kefir,43,2024-07-06,2024-09-01,6.25,no
FoodWorld,37.66145183002191,55.72763240135081,Beverages,Pepsi,Carbonated Drinks,22,2024-12-25,2026-06-10,12.42,no
MegaMarket,-74.03967829934608,40.694017246285966,Meat Products,Tyson,Smoked Meat,20,2024-09-04,2024-10-02,11.76,no
TastyBite,139.6792747191223,35.686563118891755,Bakery Products,Yashkino,Biscuits,59,2025-02-14,2025-03-02,3.05,yes
FoodWorld,37.621043702809374,55.8029065987333,Dairy Products,Parmalat,Butter,75,2024-10-20,2024-12-09,5.2,yes
EcoGrocer,-95.33565911081227,29.763164343016577,Meat Products,Perdue,Hot Dogs,2,2024-08-18,2024-09-11,15.3,no
PrimePick,-112.0808765681241,33.473012790101116,Bakery Products,Makfa,Pasta,92,2024-06-18,2024-12-01,6.94,no
SuperValue,-87.61957123399802,41.8564423479977,Meat Products,Cherkizovo,Sausage,89,2024-10-29,2024-11-06,5.21,no
SuperValue,-87.61830398714709,41.852015192244494,Meat Products,Cherkizovo,Hot Dogs,87,2024-08-08,2024-08-25,13.43,yes
MarketMax,2.357715856738865,48.809002944591775,Meat Products,Oscar Mayer,Beef,11,2024-05-23,2024-07-14,5.94,no
EcoGrocer,-95.4169064145164,29.767992063033322,Dairy Products,Danone,Cream,65,2024-11-29,2024-12-24,8.94,yes
TastyBite,139.63588537097596,35.64858456476313,Sweets,Roshen,Chocolate,42,2024-12-24,2025-05-01,2.38,yes
FreshFoods,-118.27185403326847,34.03879753189877,Beverages,Nestlé Pure Life,Carbonated Drinks,42,2024-10-11,2026-07-22,1.3,yes
FoodWorld,37.61844937705319,55.75490021660157,Beverages,Coca-Cola,Juices,49,2024-09-22,2026-06-05,10.24,yes
NutriMart,-99.15361848797095,19.44937858747391,Beverages,Nestlé Pure Life,Coffee,44,2025-01-26,2026-08-08,14.67,yes
GoldenCart,-0.1129461714208197,51.489821014380865,Beverages,Pepsi,Coffee,91,2025-02-05,2025-10-27,7.2,yes
GoldenCart,-0.08209306116712016,51.54493317064799,Meat Products,Tyson,Hot Dogs,29,2025-02-01,2025-03-02,23.84,yes
SuperValue,-87.61351958367759,41.902006854430766,Meat Products,Oscar Mayer,Beef,59,2024-12-15,2025-02-01,24.53,yes
FreshFoods,-118.26236649158577,34.041635758926056,Dairy Products,Amul,Cream,91,2024-06-21,2024-07-16,4.39,no
FoodWorld,37.596885153102626,55.7353396214057,Bakery Products,Barilla,Pasta,6,2024-05-27,2024-10-02,5.41,no
PrimePick,-112.12142793626123,33.44472294044083,Sweets,Ferrero,Cakes,8,2024-06-23,2025-03-25,8.83,yes
FreshFoods,-118.21991733174323,34.08077739043871,Meat Products,Hormel,Beef,95,2024-06-15,2024-07-29,9.01,no
EcoGrocer,-95.33625035088487,29.739356151488412,Dairy Products,Amul,Kefir,12,2024-06-17,2024-07-12,8.58,no
GoldenCart,-0.1117965409302965,51.52924301155094,Meat Products,Perdue,Hot Dogs,41,2025-01-11,2025-02-23,6.22,yes
FoodWorld,37.59258806558888,55.76657821397267,Bakery Products,Makfa,Pasta,42,2024-08-20,2024-12-09,1.06,yes
NutriMart,-99.08654641428163,19.391296039732406,Dairy Products,Danone,Butter,39,2024-07-16,2024-09-01,8.41,no
FoodWorld,37.588733907449864,55.71266573550264,Sweets,Nestlé,Jam,23,2024-11-10,2025-09-14,7.47,yes
FoodWorld,37.649238656515195,55.72972166278538,Dairy Products,Nestlé,Yogurt,4,2024-06-11,2024-07-06,9.06,no
TastyBite,139.6226788321312,35.63455830047275,Dairy Products,Parmalat,Cottage Cheese,40,2024-12-30,2025-01-17,3.3,yes
NutriMart,-99.12869642753249,19.387673929247303,Sweets,Mars,Halva,49,2024-10-16,2025-06-17,10.1,yes
FreshFoods,-118.28293076042824,34.08465015932044,Sweets,Roshen,Chocolate,66,2024-06-05,2024-10-08,8.71,yes
MarketMax,2.3749060055856708,48.903022562421555,Bakery Products,Barilla,Biscuits,20,2024-07-16,2024-11-10,7.17,yes
FoodWorld,37.59733928137854,55.71118345276691,Dairy Products,President,Milk,2,2024-07-08,2024-09-30,9.22,yes
FreshFoods,-118.21438165036832,34.09098565244837,Beverages,Nestlé Pure Life,Mineral Water,42,2024-04-03,2025-01-22,4.35,yes
SuperValue,-87.5910645797535,41.830392625429816,Bakery Products,Ozon,Bread,76,2024-09-23,2025-01-18,1.19,yes
PrimePick,-112.07652507420633,33.48783658733311,Beverages,Nestlé Pure Life,Mineral Water,92,2024-11-27,2026-09-02,5.85,no
GoldenCart,-0.11249812090752252,51.52814862335597,Bakery Products,Makfa,Wheat Flour,49,2024-07-03,2024-08-09,3.76,no
FoodWorld,37.61768285086161,55.80176810239739,Dairy Products,Nestlé,Cream,86,2024-04-16,2024-06-09,8.16,yes
FoodWorld,37.66440444512291,55.8034553744427,Bakery Products,Yashkino,Noodles,49,2024-07-02,2024-07-24,3.97,no
MegaMarket,-73.99661920225059,40.66416642705304,Meat Products,Perdue,Hot Dogs,51,2024-10-08,2024-11-27,17.09,no
SuperValue,-87.65501814091638,41.926781492184006,Beverages,Coca-Cola,Mineral Water,64,2024-05-13,2025-09-30,8.32,yes
MegaMarket,-73.96933521983544,40.72079977741799,Dairy Products,Parmalat,Cream,7,2024-12-30,2025-03-07,3.58,yes
PrimePick,-112.12093791955778,33.41994925752012,Beverages,Nestlé Pure Life,Coffee,100,2024-11-25,2026-03-20,4.99,yes
TastyBite,139.66260512252097,35.681405941343826,Bakery Products,Makfa,Biscuits,43,2025-01-20,2025-01-28,6.89,yes
SuperValue,-87.59086578385455,41.88055989251951,Sweets,Ferrero,Jam,48,2024-12-25,2025-09-13,9.43,yes
FreshFoods,-118.2167704031033,34.02335729422882,Sweets,Nestlé,Chocolate,28,2024-08-25,2025-08-15,10.62,no
EcoGrocer,-95.36553390218556,29.753236555462784,Bakery Products,Yashkino,Buns,63,2024-06-27,2024-10-13,7.15,no
EcoGrocer,-95.39574793771811,29.724937014032044,Dairy Products,Nestlé,Kefir,89,2024-07-17,2024-09-21,4.04,yes
PrimePick,-112.03414139816198,33.43972952125452,Meat Products,Cherkizovo,Sausage,95,2024-11-19,2025-01-10,10.31,yes
FoodWorld,37.58032694159641,55.78247239314939,Beverages,Pepsi,Mineral Water,59,2024-09-05,2026-02-20,13.46,yes
FoodWorld,37.5794828274877,55.745763585166124,Meat Products,Cherkizovo,Poultry,1,2024-12-06,2024-12-19,7.22,no
PrimePick,-112.08701285442754,33.4783253076907,Bakery Products,Yashkino,Wheat Flour,91,2024-08-25,2024-10-25,5.92,no
FreshFoods,-118.25557908417116,34.04360713404046,Dairy Products,Parmalat,Cheese,4,2024-06-28,2024-08-29,2.61,yes
SuperValue,-87.60496576571603,41.868066863206415,Meat Products,Hormel,Poultry,91,2025-02-04,2025-02-28,12.58,yes
PrimePick,-112.08417634607794,33.41594499431068,Bakery Products,Pioner,Noodles,97,2024-07-27,2024-10-01,4.5,yes
PrimePick,-112.1041595402583,33.47909547789343,Meat Products,Hormel,Poultry,44,2025-01-03,2025-02-01,18.49,no
MegaMarket,-73.9567523775049,40.66368667067205,Dairy Products,Nestlé,Cottage Cheese,53,2025-02-11,2025-03-14,3.22,no
EcoGrocer,-95.38215927432786,29.807267410482957,Sweets,Nestlé,Cakes,88,2024-05-22,2024-10-09,8.52,no
FoodWorld,37.64759215276812,55.78017446182392,Beverages,Nescafé,Carbonated Drinks,69,2024-09-23,2025-05-17,14.19,yes
FoodWorld,37.646299345440774,55.707947607490304,Bakery Products,Ozon,Wheat Flour,100,2025-01-22,2025-06-24,1.6,yes
GoldenCart,-0.1664498033481589,51.460714631837305,Bakery Products,Pioner,Buns,34,2024-03-28,2024-06-04,2.93,yes
PrimePick,-112.10511805627375,33.45459729181529,Beverages,Lipton,Mineral Water,2,2024-10-20,2025-10-11,12.35,no
GoldenCart,-0.12015983763979077,51.52865281889793,Dairy Products,Parmalat,Butter,24,2025-01-17,2025-03-17,4.04,yes
MarketMax,2.3351303087992097,48.849374676960764,Bakery Products,Barilla,Buns,97,2024-11-17,2025-02-22,6.91,yes
GoldenCart,-0.17702475891766764,51.47425560680962,Dairy Products,Nestlé,Cheese,96,2024-04-22,2024-07-02,3.64,yes
NutriMart,-99.15474338009871,19.44882639952835,Meat Products,Cherkizovo,Lamb,30,2024-08-26,2024-10-15,7.35,yes
EcoGrocer,-95.33746879024929,29.765480280622807,Beverages,Nestlé Pure Life,Coffee,78,2024-11-23,2025-08-23,10.62,yes
MegaMarket,-74.01150439803841,40.668102081324534,Beverages,Nescafé,Mineral Water,17,2025-01-31,2026-05-16,9.91,yes
MarketMax,2.3759666947680977,48.90180387804128,Bakery Products,Barilla,Bread,100,2025-01-02,2025-03-27,4.92,yes
PrimePick,-112.05343860598578,33.41577302215808,Bakery Products,Ozon,Buns,45,2024-06-03,2024-10-26,2.41,yes
SuperValue,-87.59883221497546,41.89555029355204,Meat Products,Perdue,Smoked Meat,63,2025-01-06,2025-02-17,7.49,yes
SuperValue,-87.64722885233584,41.869555600325214,Meat Products,Perdue,Smoked Meat,61,2024-05-07,2024-07-05,6.66,yes
SuperValue,-87.60690517497018,41.91645314641056,Dairy Products,Amul,Butter,60,2024-04-07,2024-06-26,8.32,yes
MegaMarket,-73.9983142260903,40.71156412505487,Dairy Products,President,Milk,10,2024-08-19,2024-10-23,4.06,yes
FreshFoods,-118.1937641513001,34.09898366936972,Sweets,Ferrero,Chocolate,98,2025-01-08,2025-11-28,5.63,yes
PrimePick,-112.07505272664659,33.48571628054255,Sweets,Roshen,Jam,98,2024-09-07,2025-03-10,4.41,no
FoodWorld,37.62325678588353,55.802848830458814,Beverages,Lipton,Mineral Water,8,2024-11-14,2025-09-13,9.86,yes
SuperValue,-87.67031932084797,41.86153343133586,Dairy Products,Campina,Cream,99,2024-12-28,2025-01-14,6.4,yes
SuperValue,-87.6226248748395,41.86871789325109,Sweets,Mars,Halva,53,2024-10-12,2025-08-08,9.28,yes
MarketMax,2.3740924461629893,48.84265857782853,Bakery Products,Yashkino,Pasta,74,2025-02-13,2025-05-23,4.22,yes
MarketMax,2.369063647497897,48.88239806434011,Bakery Products,Barilla,Buns,1,2024-03-26,2024-05-20,5.78,no
MegaMarket,-73.98107367685904,40.745996661440294,Dairy Products,President,Milk,32,2024-11-23,2025-02-11,8.21,yes
TastyBite,139.6419914924376,35.70138142516403,Beverages,Nescafé,Carbonated Drinks,22,2024-04-06,2026-02-25,12.21,no
MegaMarket,-73.96706980376682,40.71986390139752,Sweets,Ferrero,Cakes,65,2024-08-04,2025-01-20,8.72,yes
FoodWorld,37.621382494557096,55.778053635007495,Beverages,Pepsi,Coffee,53,2024-09-12,2025-05-10,12.93,no
PrimePick,-112.08450324118385,33.47960740975463,Beverages,Pepsi,Tea,61,2024-10-07,2026-04-09,10.48,yes
NutriMart,-99.13298548802214,19.433583119875312,Beverages,Nescafé,Juices,64,2024-11-18,2026-05-10,1.05,no
MegaMarket,-74.0226155682767,40.68218309841404,Bakery Products,Makfa,Wheat Flour,24,2024-10-28,2024-12-19,3.78,no
EcoGrocer,-95.40729926623318,29.716234758443168,Beverages,Nestlé Pure Life,Juices,22,2024-09-25,2026-06-20,4.12,yes
MegaMarket,-74.00985535154231,40.76270947022513,Meat Products,Tyson,Smoked Meat,49,2024-07-13,2024-08-10,6.73,yes
SuperValue,-87.65262370517777,41.89282961168624,Beverages,Lipton,Juices,16,2024-05-22,2025-11-03,10.91,yes
NutriMart,-99.18072768199008,19.44195546903569,Meat Products,Oscar Mayer,Sausage,93,2024-10-13,2024-11-27,23.61,yes
FoodWorld,37.58900993685194,55.74924755130302,Meat Products,Oscar Mayer,Lamb,69,2024-09-16,2024-11-06,13.0,no
TastyBite,139.61428128486813,35.64928778275949,Bakery Products,Pioner,Buns,23,2024-06-22,2024-09-23,6.26,yes
MegaMarket,-74.0330572195072,40.686107762153384,Beverages,Coca-Cola,Mineral Water,70,2025-01-12,2026-05-26,3.0,yes
MegaMarket,-74.01142291252975,40.683241396343014,Meat Products,Oscar Mayer,Lamb,30,2024-06-27,2024-08-16,7.48,yes
TastyBite,139.6283930760258,35.64725421165628,Beverages,Coca-Cola,Carbonated Drinks,47,2025-02-12,2026-12-22,13.47,yes
MegaMarket,-74.03408794793495,40.68973822045977,Dairy Products,Amul,Cottage Cheese,91,2025-02-10,2025-04-12,8.02,yes
FreshFoods,-118.25160335120904,34.04995185059717,Beverages,Nescafé,Mineral Water,84,2025-02-03,2026-09-01,5.14,no
GoldenCart,-0.10500935804247949,51.488116318862474,Bakery Products,Barilla,Bread,63,2024-12-20,2025-02-21,4.24,yes
MarketMax,2.334520883278741,48.83553656568983,Bakery Products,Pioner,Pasta,83,2025-01-21,2025-05-17,4.66,yes
EcoGrocer,-95.32364465297104,29.73670739564138,Sweets,Roshen,Candies,82,2025-01-05,2025-04-24,4.21,yes
NutriMart,-99.09157100470294,19.42947491052874,Sweets,Ferrero,Jam,28,2024-04-29,2025-02-03,2.23,yes
NutriMart,-99.10744390794214,19.4335809213684,Beverages,Nestlé Pure Life,Juices,100,2024-04-29,2024-11-25,2.79,yes
MarketMax,2.393350948953957,48.850040154103155,Sweets,Nestlé,Jam,86,2024-04-06,2025-01-27,8.46,yes
PrimePick,-112.0768968750733,33.44782122952458,Meat Products,Cherkizovo,Hot Dogs,87,2024-12-16,2025-01-19,9.93,yes
GoldenCart,-0.16889730803178438,51.52981590292426,Dairy Products,Danone,Cottage Cheese,43,2024-06-21,2024-08-13,3.17,yes
SuperValue,-87.64727456390227,41.84337039490876,Sweets,Nestlé,Candies,87,2024-10-31,2025-06-29,4.06,yes
MarketMax,2.362571743334212,48.82938521328909,Sweets,Milka,Halva,37,2024-03-22,2024-09-30,7.56,yes
PrimePick,-112.08045202414789,33.43987581410579,Meat Products,Oscar Mayer,Beef,61,2024-04-17,2024-05-26,14.81,yes
SuperValue,-87.67069602081799,41.90193308325125,Bakery Products,Pioner,Pasta,49,2024-09-27,2024-11-29,5.78,no
GoldenCart,-0.11211882650052796,51.53098303844222,Beverages,Pepsi,Carbonated Drinks,22,2024-07-01,2025-10-15,13.85,yes
NutriMart,-99.08523114743136,19.40398270780324,Beverages,Lipton,Mineral Water,13,2025-01-10,2025-11-12,1.47,yes
TastyBite,139.63993303992152,35.678139729177055,Dairy Products,Campina,Cheese,27,2024-06-05,2024-08-10,4.48,no
FoodWorld,37.623062048726204,55.783154944325084,Sweets,Ferrero,Jam,61,2024-12-07,2025-09-05,8.14,yes
PrimePick,-112.0248280326197,33.40753657135095,Dairy Products,Amul,Cream,3,2025-01-19,2025-02-27,5.97,no
PrimePick,-112.04688363970276,33.48992915622123,Meat Products,Cherkizovo,Beef,2,2024-08-12,2024-09-10,20.02,no
PrimePick,-112.02786339159708,33.44024668990622,Meat Products,Hormel,Sausage,28,2024-07-16,2024-08-26,13.81,yes
MegaMarket,-73.97736208721112,40.737220029499376,Meat Products,Oscar Mayer,Hot Dogs,74,2024-04-03,2024-05-22,11.64,yes
FreshFoods,-118.24944979443676,34.05751258075787,Meat Products,Perdue,Sausage,12,2025-01-16,2025-02-25,23.45,yes
EcoGrocer,-95.39245610825604,29.808066442725853,Meat Products,Hormel,Beef,78,2024-10-11,2024-11-19,11.38,yes
MegaMarket,-73.98130935531603,40.70230713661145,Dairy Products,Danone,Yogurt,6,2024-12-05,2025-03-02,7.16,no
MarketMax,2.382421508151486,48.834641878635644,Bakery Products,Ozon,Pasta,39,2024-07-15,2024-10-21,2.76,yes
GoldenCart,-0.16659020200173208,51.475080411038356,Dairy Products,Campina,Kefir,50,2024-04-04,2024-05-18,6.04,yes
TastyBite,139.62125769519366,35.68079016341344,Meat Products,Perdue,Hot Dogs,38,2024-09-30,2024-11-03,5.01,yes
MegaMarket,-74.01576387988064,40.683993755773415,Beverages,Nestlé Pure Life,Tea,56,2025-01-11,2025-11-12,10.2,no
MarketMax,2.3199419313161016,48.81470637860467,Meat Products,Tyson,Lamb,94,2025-01-07,2025-03-07,18.61,yes
GoldenCart,-0.13692246725696278,51.51252491374362,Sweets,Mars,Jam,73,2025-02-09,2025-06-01,2.42,no
FreshFoods,-118.23348221697985,34.033585597229845,Bakery Products,Makfa,Bread,17,2024-12-22,2025-04-14,6.0,yes
MegaMarket,-74.03365754646389,40.67284171804705,Meat Products,Hormel,Smoked Meat,1,2024-04-01,2024-04-18,16.72,no
FoodWorld,37.61916582730082,55.7251022875412,Dairy Products,Nestlé,Milk,24,2024-08-16,2024-10-14,8.85,yes
TastyBite,139.6377782462112,35.635464258229156,Dairy Products,President,Cream,84,2024-05-04,2024-08-02,4.36,yes
NutriMart,-99.09186527080449,19.394193577407073,Meat Products,Tyson,Poultry,44,2024-05-19,2024-07-01,6.9,no
NutriMart,-99.09032980883093,19.404861121744897,Beverages,Nescafé,Tea,11,2024-11-30,2026-08-15,12.13,yes
FoodWorld,37.568446813215324,55.70657868218442,Meat Products,Cherkizovo,Lamb,77,2024-07-01,2024-08-22,8.26,no
TastyBite,139.69572213289544,35.71691722605481,Meat Products,Tyson,Sausage,90,2024-05-09,2024-06-23,13.45,yes
NutriMart,-99.10192195814513,19.404600324135675,Dairy Products,Danone,Kefir,74,2024-09-15,2024-10-19,9.69,yes
PrimePick,-112.1187837874713,33.40253485740552,Bakery Products,Pioner,Buns,10,2024-11-15,2025-03-28,3.54,yes
MarketMax,2.3470965841940687,48.82204995212283,Sweets,Mars,Ice Cream,52,2024-05-12,2024-09-13,8.91,no
SuperValue,-87.60090067756747,41.918611541377395,Bakery Products,Barilla,Buns,30,2024-04-18,2024-08-02,5.14,no
FreshFoods,-118.24466133673656,34.04513262311667,Dairy Products,Danone,Milk,16,2024-12-27,2025-03-06,2.38,yes
TastyBite,139.61244388062596,35.634386878933924,Bakery Products,Makfa,Buns,79,2025-01-24,2025-03-28,2.37,yes
