product_direction,product_category,product_brand,product_name,product_price,production_date,expire_date,period_of_duration,brand_availability,discount_percentage,price_after_discount,store_name,location_long,location_lat,product_group,sales_volume,date_of_manufacture,date_of_expiry,status,duration_of_expiry,discount,discount_price,last_status,ultra_discount_percentage,ultra_discount
,,Hormel,Smoked Meat,11.73,,,,,50.0,,GoldenCart,69.3555871339639,41.39350787503249,Meat Products,14.0,2024-11-20,2024-12-01,yes,11.0,yes,5.865,no,50.0,5.865
,,Oscar Mayer,Lamb,21.11,,,,,50.0,,GoldenCart,69.14626806687872,41.2577388587596,Meat Products,67.0,2024-07-20,2024-07-30,no,10.0,yes,10.555,no,50.0,10.555
,,Barilla,Buns,7.35,,,,,50.0,,NutriMart,69.1203116420326,41.39835557308224,Bakery Products,64.0,2024-08-17,2024-10-29,yes,73.0,yes,3.675,no,50.0,3.675
,,Ozon,Buns,5.47,,,,,50.0,,MegaMarket,69.21673126567592,41.205005228175374,Bakery Products,92.0,2024-07-10,2024-11-30,yes,143.0,yes,2.735,no,50.0,2.735
,,Ferrero,Cakes,9.41,,,,,11.3,,GoldenCart,69.154277498289,41.26856405474485,Sweets,13.0,2024-11-15,2025-04-19,no,155.0,yes,1.06333,no,0.0,0.0
,,Tyson,Lamb,22.43,,,,,50.0,,TastyBite,69.15409827466767,41.27892965772293,Meat Products,46.0,2024-07-11,2024-09-03,yes,54.0,yes,11.215,no,50.0,11.215
,,Coca-Cola,Tea,7.61,,,,,0.0,,GoldenCart,69.12929903537977,41.33456698431808,Beverages,7.0,2025-02-06,2025-10-16,yes,252.0,no,0.0,yes,0.0,0.0
,,Perdue,Beef,11.85,,,,,50.0,,FreshFoods,69.10173161289818,41.281093564034975,Meat Products,20.0,2024-05-28,2024-06-16,no,19.0,yes,5.925,no,50.0,5.925
,,Barilla,Biscuits,3.19,,,,,0.0,,FoodWorld,69.28531225503151,41.297714074373616,Bakery Products,43.0,2025-02-05,2025-03-29,yes,52.0,no,0.0,yes,0.0,0.0
,,Yashkino,Pasta,5.3,,,,,50.0,,FoodWorld,69.19800301510053,41.320704101921,Bakery Products,63.0,2024-05-03,2024-06-12,yes,40.0,yes,2.65,no,50.0,2.65
,,Nestl̩,Cottage Cheese,9.14,,,,,50.0,,MarketMax,69.37412471114182,41.25843750339202,Dairy Products,26.0,2024-09-26,2024-10-11,no,15.0,yes,4.57,no,50.0,4.57
,,Makfa,Buns,1.72,,,,,50.0,,TastyBite,69.34560033695242,41.23941987924061,Bakery Products,45.0,2024-08-25,2024-10-04,yes,40.0,yes,0.86,no,50.0,0.86
,,Hormel,Sausage,15.48,,,,,50.0,,PrimePick,69.25709275925213,41.37967939845533,Meat Products,94.0,2024-12-10,2025-01-24,yes,45.0,yes,7.74,no,50.0,7.74
,,Oscar Mayer,Lamb,9.49,,,,,50.0,,SuperValue,69.20237410666041,41.3431898547326,Meat Products,52.0,2024-03-28,2024-04-18,no,21.0,yes,4.745,no,50.0,4.745
,,Barilla,Bread,3.63,,,,,48.6,,EcoGrocer,69.11735313324098,41.31289464042524,Bakery Products,92.0,2025-02-15,2025-03-03,yes,16.0,yes,1.76418,no,48.6,1.76418
,,Campina,Milk,7.52,,,,,50.0,,TastyBite,69.2637620152401,41.23092874774858,Dairy Products,84.0,2024-03-29,2024-04-18,yes,20.0,yes,3.76,no,50.0,3.76
,,Makfa,Buns,3.11,,,,,49.4,,MarketMax,69.30319781043114,41.23612801878904,Bakery Products,88.0,2025-02-04,2025-02-13,yes,9.0,yes,1.5363399999999998,no,49.4,1.5363399999999998
,,Pioner,Wheat Flour,2.98,,,,,0.0,,TastyBite,69.27897206415489,41.285846972119536,Bakery Products,66.0,2025-01-29,2025-03-07,no,37.0,no,0.0,no,0.0,0.0
,,Cherkizovo,Lamb,8.21,,,,,50.0,,FoodWorld,69.28071305405646,41.376021931161794,Meat Products,46.0,2024-10-14,2024-11-08,yes,25.0,yes,4.105,no,50.0,4.105
,,Barilla,Wheat Flour,6.85,,,,,50.0,,EcoGrocer,69.261344319221,41.30428129856184,Bakery Products,86.0,2024-05-03,2024-06-07,yes,35.0,yes,3.425,no,50.0,3.425
,,Campina,Cream,5.65,,,,,50.0,,SuperValue,69.26066154405724,41.20382297383129,Dairy Products,13.0,2024-07-28,2024-09-09,no,43.0,yes,2.825,no,50.0,2.825
,,Barilla,Bread,6.17,,,,,50.0,,PrimePick,69.37188663265587,41.3782448130988,Bakery Products,47.0,2024-08-26,2024-12-20,yes,116.0,yes,3.085,no,50.0,3.085
,,Ozon,Bread,7.15,,,,,0.0,,MegaMarket,69.15690603550536,41.29714277191051,Bakery Products,57.0,2025-01-31,2025-04-16,yes,75.0,no,0.0,yes,0.0,0.0
,,Nestl̩ Pure Life,Tea,10.08,,,,,14.2,,GoldenCart,69.38640210324671,41.28649151934963,Beverages,89.0,2024-11-18,2026-07-22,no,611.0,yes,1.43136,no,0.0,0.0
,,Barilla,Biscuits,5.75,,,,,24.5,,FreshFoods,69.15229428062966,41.26195544564439,Bakery Products,76.0,2024-11-21,2025-04-22,yes,152.0,yes,1.40875,yes,24.5,1.40875
,,Pioner,Biscuits,1.32,,,,,49.7,,MarketMax,69.39267549246047,41.21349057294452,Bakery Products,15.0,2024-10-15,2025-02-11,yes,119.0,yes,0.6560400000000001,no,49.7,0.6560400000000001
,,Roshen,Jam,7.19,,,,,29.7,,GoldenCart,69.18855843972031,41.39980127684758,Sweets,73.0,2024-07-11,2025-03-31,yes,263.0,yes,2.13543,yes,29.7,2.13543
,,Pioner,Bread,2.04,,,,,26.2,,NutriMart,69.2581306791076,41.26289743711988,Bakery Products,85.0,2025-02-10,2025-05-26,no,105.0,yes,0.5344800000000001,no,26.2,0.5344800000000001
,,Yashkino,Biscuits,6.26,,,,,50.0,,NutriMart,69.11165693945057,41.35797493052184,Bakery Products,64.0,2024-06-11,2024-07-07,yes,26.0,yes,3.13,no,50.0,3.13
,,Yashkino,Buns,1.55,,,,,50.0,,GoldenCart,69.36301122142764,41.21326053601292,Bakery Products,49.0,2024-10-11,2024-12-17,yes,67.0,yes,0.775,no,50.0,0.775
,,Nestl̩ Pure Life,Mineral Water,2.44,,,,,18.0,,NutriMart,69.16185657883716,41.24298573231401,Beverages,64.0,2025-02-16,2025-09-02,yes,198.0,yes,0.4392,yes,0.0,0.0
,,Roshen,Jam,8.55,,,,,22.0,,TastyBite,69.38007559289697,41.3839153699075,Sweets,39.0,2024-12-04,2025-06-17,yes,195.0,yes,1.881,yes,22.0,1.881
,,Pioner,Bread,4.31,,,,,0.0,,GoldenCart,69.10014422592471,41.32372457834321,Bakery Products,72.0,2025-01-30,2025-07-09,yes,160.0,no,0.0,yes,0.0,0.0
,,Barilla,Bread,4.83,,,,,0.0,,FoodWorld,69.24337926982366,41.36723328566873,Bakery Products,46.0,2025-02-06,2025-04-28,yes,81.0,no,0.0,yes,0.0,0.0
,,Pioner,Wheat Flour,2.31,,,,,36.3,,FreshFoods,69.21614622685154,41.31483754836729,Bakery Products,33.0,2025-01-25,2025-03-23,no,57.0,yes,0.83853,no,36.3,0.83853
,,Ozon,Wheat Flour,7.49,,,,,50.0,,MarketMax,69.2597873113413,41.22673230313976,Bakery Products,97.0,2024-10-17,2024-11-04,no,18.0,yes,3.745,no,50.0,3.745
,,Nescaf̩,Coffee,8.43,,,,,0.0,,NutriMart,69.35492515368142,41.377499932605424,Beverages,18.0,2024-11-29,2025-06-01,yes,184.0,no,0.0,yes,0.0,0.0
,,Ferrero,Jam,3.04,,,,,50.0,,MarketMax,69.23228458500961,41.24543497738095,Sweets,75.0,2024-06-15,2024-11-17,yes,155.0,yes,1.52,no,50.0,1.52
,,Lipton,Coffee,6.57,,,,,0.0,,NutriMart,69.15446889588672,41.22411321744873,Beverages,89.0,2024-07-24,2025-10-27,yes,460.0,no,0.0,yes,0.0,0.0
,,Nescaf̩,Coffee,10.97,,,,,16.3,,PrimePick,69.17435767424487,41.3726127215263,Beverages,39.0,2024-12-24,2026-05-09,no,501.0,yes,1.78811,no,0.0,0.0
,,Hormel,Smoked Meat,15.08,,,,,47.2,,EcoGrocer,69.29672043090424,41.38534391220089,Meat Products,17.0,2025-02-14,2025-03-04,yes,18.0,yes,7.1177600000000005,no,47.2,7.1177600000000005
,,Nestl̩,Halva,4.86,,,,,22.1,,GoldenCart,69.18956942410219,41.20026209024673,Sweets,74.0,2024-10-18,2025-10-16,no,363.0,yes,1.07406,no,22.1,1.07406
,,Barilla,Buns,6.25,,,,,50.0,,MegaMarket,69.30673369162628,41.311129599401845,Bakery Products,8.0,2024-06-29,2024-09-12,yes,75.0,yes,3.125,no,50.0,3.125
,,Campina,Butter,2.26,,,,,50.0,,PrimePick,69.3915524564209,41.25186015550584,Dairy Products,38.0,2024-07-01,2024-09-22,no,83.0,yes,1.13,no,50.0,1.13
,,Ferrero,Jam,4.38,,,,,0.0,,FreshFoods,69.13372600814537,41.29023995198288,Sweets,83.0,2024-12-31,2025-10-16,no,289.0,no,0.0,no,0.0,0.0
,,Lipton,Tea,1.18,,,,,22.3,,PrimePick,69.3753370903349,41.38227146241965,Beverages,88.0,2024-08-26,2025-04-18,yes,235.0,yes,0.26314,yes,22.3,0.26314
,,Pepsi,Juices,11.87,,,,,17.7,,NutriMart,69.24095968190184,41.33032963225065,Beverages,97.0,2025-01-14,2026-01-30,no,381.0,yes,2.10099,no,0.0,0.0
,,Danone,Yogurt,5.02,,,,,50.0,,PrimePick,69.20311335037862,41.33959846899125,Dairy Products,95.0,2024-12-07,2025-01-05,yes,29.0,yes,2.51,no,50.0,2.51
,,Tyson,Poultry,8.07,,,,,50.0,,TastyBite,69.26834415893119,41.23886201563026,Meat Products,60.0,2024-06-06,2024-06-15,yes,9.0,yes,4.035,no,50.0,4.035
,,Perdue,Hot Dogs,20.68,,,,,50.0,,MegaMarket,69.39450690189719,41.37141466906966,Meat Products,71.0,2024-09-18,2024-09-29,yes,11.0,yes,10.34,no,50.0,10.34
,,Ferrero,Ice Cream,2.92,,,,,0.0,,EcoGrocer,69.26287272122825,41.23511749317287,Sweets,70.0,2024-12-18,2025-10-10,yes,296.0,no,0.0,yes,0.0,0.0
,,Oscar Mayer,Hot Dogs,21.47,,,,,50.0,,EcoGrocer,69.37654459912838,41.313080135433886,Meat Products,68.0,2024-11-17,2024-12-29,no,42.0,yes,10.735,no,50.0,10.735
,,Yashkino,Noodles,3.67,,,,,50.0,,MegaMarket,69.13100821558322,41.27334487493249,Bakery Products,32.0,2024-04-08,2024-07-06,no,89.0,yes,1.835,no,50.0,1.835
,,Tyson,Hot Dogs,21.06,,,,,50.0,,FreshFoods,69.39980853414029,41.21763221722148,Meat Products,99.0,2024-09-26,2024-11-04,yes,39.0,yes,10.53,no,50.0,10.53
,,Cherkizovo,Beef,15.76,,,,,50.0,,MegaMarket,69.1478590563844,41.26464237577616,Meat Products,13.0,2024-06-12,2024-08-07,yes,56.0,yes,7.88,no,50.0,7.88
,,Pioner,Wheat Flour,5.53,,,,,0.0,,FreshFoods,69.27515444105372,41.33767139932731,Bakery Products,27.0,2024-12-19,2025-04-16,no,118.0,no,0.0,no,0.0,0.0
,,Nestl̩,Milk,6.46,,,,,50.0,,SuperValue,69.1535410141198,41.35536604214653,Dairy Products,7.0,2024-06-18,2024-08-03,yes,46.0,yes,3.23,no,50.0,3.23
,,Lipton,Tea,10.43,,,,,0.0,,EcoGrocer,69.17082043182609,41.24496857398118,Beverages,41.0,2024-03-27,2025-10-26,yes,578.0,no,0.0,yes,0.0,0.0
,,Campina,Butter,2.85,,,,,50.0,,NutriMart,69.30855450538749,41.36807053824028,Dairy Products,10.0,2024-09-18,2024-12-05,no,78.0,yes,1.425,no,50.0,1.425
,,Lipton,Tea,3.19,,,,,0.0,,PrimePick,69.36879493810603,41.25873257485073,Beverages,85.0,2024-04-03,2026-01-28,yes,665.0,no,0.0,yes,0.0,0.0
,,Oscar Mayer,Poultry,24.15,,,,,40.0,,MarketMax,69.29549012339825,41.333757546238495,Meat Products,87.0,2025-02-13,2025-03-15,yes,30.0,yes,9.66,no,40.0,9.66
,,Roshen,Ice Cream,5.05,,,,,0.0,,TastyBite,69.39081938762895,41.34463347041145,Sweets,69.0,2024-12-24,2025-05-06,no,133.0,no,0.0,no,0.0,0.0
,,Ferrero,Candies,3.94,,,,,46.8,,GoldenCart,69.28465304941929,41.21578937462432,Sweets,24.0,2024-07-10,2025-02-14,yes,219.0,yes,1.84392,no,46.8,1.84392
,,Nestl̩,Jam,8.72,,,,,50.0,,NutriMart,69.26240990357365,41.226764042399566,Sweets,71.0,2024-04-25,2024-12-19,yes,238.0,yes,4.36,no,50.0,4.36
,,Hormel,Lamb,10.7,,,,,50.0,,EcoGrocer,69.33377030952808,41.21089817423097,Meat Products,86.0,2024-07-17,2024-07-30,yes,13.0,yes,5.35,no,50.0,5.35
,,Milka,Jam,10.08,,,,,43.1,,EcoGrocer,69.34002907667865,41.22834964159383,Sweets,75.0,2024-06-05,2025-03-08,no,276.0,yes,4.34448,no,43.1,4.34448
,,Pioner,Bread,6.13,,,,,50.0,,SuperValue,69.28557041620918,41.22917295410862,Bakery Products,47.0,2024-05-26,2024-11-22,no,180.0,yes,3.065,no,50.0,3.065
,,Nescaf̩,Mineral Water,12.79,,,,,16.4,,FoodWorld,69.23225928230633,41.39645664940766,Beverages,23.0,2025-02-12,2025-11-02,no,263.0,yes,2.09756,no,0.0,0.0
,,Campina,Milk,8.5,,,,,50.0,,SuperValue,69.30443842599568,41.265335729082885,Dairy Products,3.0,2024-12-03,2024-12-20,yes,17.0,yes,4.25,no,50.0,4.25
,,Cherkizovo,Hot Dogs,7.97,,,,,0.0,,NutriMart,69.25234473833966,41.29404956511216,Meat Products,61.0,2025-02-16,2025-04-13,yes,56.0,no,0.0,yes,0.0,0.0
,,Nescaf̩,Coffee,8.03,,,,,0.0,,NutriMart,69.36935982886881,41.24499145427634,Beverages,12.0,2024-10-08,2026-04-13,yes,552.0,no,0.0,yes,0.0,0.0
,,Pioner,Pasta,5.62,,,,,0.0,,NutriMart,69.34568430959119,41.367362959416674,Bakery Products,23.0,2025-01-02,2025-06-02,no,151.0,no,0.0,no,0.0,0.0
,,Pepsi,Mineral Water,1.6,,,,,0.0,,FoodWorld,69.1788901024414,41.24417521779756,Beverages,34.0,2024-09-24,2025-11-17,yes,419.0,no,0.0,yes,0.0,0.0
,,Nestl̩,Cream,7.07,,,,,50.0,,GoldenCart,69.27311569281049,41.30447870388848,Dairy Products,42.0,2024-05-10,2024-07-29,yes,80.0,yes,3.535,no,50.0,3.535
,,Lipton,Juices,8.23,,,,,12.5,,PrimePick,69.12803527893236,41.355645239216805,Beverages,76.0,2025-02-16,2025-11-02,yes,259.0,yes,1.02875,yes,0.0,0.0
,,Perdue,Sausage,22.64,,,,,50.0,,EcoGrocer,69.1447547767462,41.24120961026036,Meat Products,78.0,2024-03-22,2024-04-30,yes,39.0,yes,11.32,no,50.0,11.32
,,Makfa,Pasta,6.02,,,,,46.6,,EcoGrocer,69.37664309810037,41.35380044579618,Bakery Products,21.0,2024-09-20,2025-02-28,yes,161.0,yes,2.80532,no,46.6,2.80532
,,President,Cream,6.73,,,,,50.0,,EcoGrocer,69.39881561403884,41.32420039825696,Dairy Products,62.0,2024-11-19,2024-12-29,yes,40.0,yes,3.365,no,50.0,3.365
,,Roshen,Candies,2.39,,,,,0.0,,MarketMax,69.12639371573124,41.22792217541683,Sweets,18.0,2025-02-04,2026-01-22,yes,352.0,no,0.0,yes,0.0,0.0
,,Nestl̩,Halva,10.79,,,,,15.6,,MegaMarket,69.31238540459486,41.3347503775092,Sweets,73.0,2025-02-08,2025-05-18,no,99.0,yes,1.6832399999999998,no,0.0,0.0
,,Nestl̩,Ice Cream,8.01,,,,,0.0,,PrimePick,69.3771519030232,41.21963702352695,Sweets,22.0,2024-07-09,2025-05-05,no,300.0,no,0.0,no,0.0,0.0
,,Ozon,Biscuits,2.61,,,,,49.5,,SuperValue,69.25089210975557,41.33714974652536,Bakery Products,77.0,2025-01-15,2025-02-08,yes,24.0,yes,1.29195,no,49.5,1.29195
,,Nestl̩,Candies,6.76,,,,,50.0,,FreshFoods,69.26991152868615,41.33003462550667,Sweets,78.0,2024-05-07,2024-11-03,yes,180.0,yes,3.38,no,50.0,3.38
,,Nestl̩,Cheese,8.62,,,,,50.0,,MegaMarket,69.27434465321912,41.37342719399194,Dairy Products,85.0,2024-05-24,2024-08-15,no,83.0,yes,4.31,no,50.0,4.31
,,Campina,Cottage Cheese,8.32,,,,,50.0,,MarketMax,69.11733089231646,41.20986964119125,Dairy Products,55.0,2024-07-14,2024-09-27,yes,75.0,yes,4.16,no,50.0,4.16
,,Mars,Ice Cream,9.66,,,,,0.0,,NutriMart,69.23945825822001,41.32605794006937,Sweets,18.0,2024-07-27,2025-06-26,no,334.0,no,0.0,no,0.0,0.0
,,Nestl̩ Pure Life,Carbonated Drinks,2.65,,,,,14.0,,FreshFoods,69.29265626649878,41.26302409520151,Beverages,1.0,2024-03-22,2026-03-07,yes,715.0,yes,0.371,yes,0.0,0.0
,,Tyson,Lamb,10.07,,,,,35.0,,EcoGrocer,69.30742448900274,41.38725361091077,Meat Products,55.0,2025-02-15,2025-03-31,no,44.0,yes,3.5245,no,35.0,3.5245
,,Pepsi,Tea,3.5,,,,,0.0,,MarketMax,69.37871971160132,41.32398037465903,Beverages,71.0,2024-12-29,2026-11-03,yes,674.0,no,0.0,yes,0.0,0.0
,,Perdue,Smoked Meat,9.6,,,,,50.0,,FoodWorld,69.20408596123022,41.37567504260566,Meat Products,18.0,2024-05-18,2024-07-11,no,54.0,yes,4.8,no,50.0,4.8
,,Cherkizovo,Hot Dogs,12.78,,,,,50.0,,SuperValue,69.25296640084973,41.21926374608655,Meat Products,90.0,2024-04-14,2024-05-01,yes,17.0,yes,6.39,no,50.0,6.39
,,Nestl̩,Chocolate,5.71,,,,,44.5,,FreshFoods,69.16560360249143,41.26015291621864,Sweets,9.0,2024-07-31,2025-02-19,yes,203.0,yes,2.54095,no,44.5,2.54095
,,Milka,Jam,8.4,,,,,50.0,,MarketMax,69.1245768177144,41.3705059280153,Sweets,77.0,2024-04-17,2024-10-13,yes,179.0,yes,4.2,no,50.0,4.2
,,Milka,Candies,7.16,,,,,0.0,,EcoGrocer,69.13174658113759,41.32020443778489,Sweets,5.0,2025-01-19,2026-01-05,yes,351.0,no,0.0,yes,0.0,0.0
,,Danone,Milk,7.36,,,,,50.0,,SuperValue,69.22331233944307,41.25831141122549,Dairy Products,36.0,2024-10-09,2024-12-07,yes,59.0,yes,3.68,no,50.0,3.68
,,Nestl̩,Cottage Cheese,4.78,,,,,25.7,,EcoGrocer,69.17649373518555,41.29579497273073,Dairy Products,37.0,2024-12-30,2025-03-28,no,88.0,yes,1.22846,no,25.7,1.22846
,,Lipton,Coffee,6.7,,,,,0.0,,PrimePick,69.35703243681097,41.262996858042825,Beverages,1.0,2024-07-30,2025-07-24,yes,359.0,no,0.0,yes,0.0,0.0
,,Amul,Kefir,7.55,,,,,47.1,,FreshFoods,69.23722047411178,41.36782958755488,Dairy Products,69.0,2025-01-07,2025-02-22,no,46.0,yes,3.55605,no,47.1,3.55605
,,Perdue,Smoked Meat,14.64,,,,,50.0,,NutriMart,69.1473221762116,41.34112155402187,Meat Products,59.0,2025-01-13,2025-01-21,yes,8.0,yes,7.32,no,50.0,7.32
,,Ozon,Biscuits,1.07,,,,,0.0,,MarketMax,69.28236338101136,41.2314772177183,Bakery Products,46.0,2024-12-08,2025-05-01,no,144.0,no,0.0,no,0.0,0.0
,,Tyson,Hot Dogs,12.07,,,,,50.0,,EcoGrocer,69.17603611049445,41.30175945216632,Meat Products,23.0,2024-11-17,2024-12-14,no,27.0,yes,6.035,no,50.0,6.035
,,Pioner,Buns,7.11,,,,,50.0,,PrimePick,69.35886629690889,41.34533599471595,Bakery Products,26.0,2024-07-17,2024-09-23,yes,68.0,yes,3.555,no,50.0,3.555
,,Oscar Mayer,Beef,24.12,,,,,50.0,,EcoGrocer,69.35145417216482,41.20275097336077,Meat Products,16.0,2024-04-28,2024-06-17,yes,50.0,yes,12.06,no,50.0,12.06
,,President,Kefir,9.18,,,,,50.0,,MegaMarket,69.16495352465499,41.36334920782432,Dairy Products,80.0,2024-08-27,2024-11-12,no,77.0,yes,4.59,no,50.0,4.59
,,Milka,Ice Cream,2.54,,,,,0.0,,NutriMart,69.20561004488081,41.38203839912212,Sweets,29.0,2025-01-08,2025-06-12,no,155.0,no,0.0,no,0.0,0.0
,,Perdue,Smoked Meat,24.53,,,,,50.0,,FoodWorld,69.1308502205333,41.28011534323363,Meat Products,100.0,2024-06-16,2024-07-22,yes,36.0,yes,12.265,no,50.0,12.265
,,Pioner,Noodles,5.29,,,,,50.0,,FoodWorld,69.29654162528398,41.34010624074904,Bakery Products,13.0,2024-09-01,2024-12-09,yes,99.0,yes,2.645,no,50.0,2.645
,,Milka,Cakes,4.11,,,,,0.0,,TastyBite,69.34833070718234,41.290658120057856,Sweets,24.0,2024-11-29,2025-10-02,no,307.0,no,0.0,no,0.0,0.0
,,Pepsi,Coffee,12.4,,,,,0.0,,GoldenCart,69.19377724579465,41.387331489876125,Beverages,17.0,2025-01-07,2026-02-25,no,414.0,no,0.0,no,0.0,0.0
,,Makfa,Buns,2.24,,,,,50.0,,EcoGrocer,69.19917110865359,41.31085039026097,Bakery Products,20.0,2024-11-16,2024-11-25,yes,9.0,yes,1.12,no,50.0,1.12
,,Nestl̩ Pure Life,Juices,6.58,,,,,11.9,,TastyBite,69.20182428270398,41.35419061363111,Beverages,72.0,2025-01-03,2025-08-19,yes,228.0,yes,0.78302,yes,0.0,0.0
,,President,Cream,4.88,,,,,50.0,,MegaMarket,69.10644190132727,41.269930125629294,Dairy Products,43.0,2024-07-30,2024-09-28,yes,60.0,yes,2.44,no,50.0,2.44
,,Cherkizovo,Lamb,17.98,,,,,50.0,,PrimePick,69.29589068131214,41.26417299262823,Meat Products,74.0,2025-01-07,2025-02-24,yes,48.0,yes,8.99,no,50.0,8.99
,,Lipton,Mineral Water,7.49,,,,,15.2,,PrimePick,69.30192090962156,41.39783570607623,Beverages,49.0,2025-01-27,2026-05-15,no,473.0,yes,1.13848,no,0.0,0.0
,,Nescaf̩,Coffee,3.27,,,,,50.0,,SuperValue,69.14250142790797,41.333456402908496,Beverages,52.0,2024-04-24,2025-01-10,yes,261.0,yes,1.635,no,50.0,1.635
,,Nestl̩,Cakes,11.66,,,,,0.0,,GoldenCart,69.14447911553988,41.24664475749154,Sweets,57.0,2024-09-20,2025-09-11,yes,356.0,no,0.0,yes,0.0,0.0
,,Ozon,Buns,2.17,,,,,50.0,,SuperValue,69.22831618463208,41.37846490918134,Bakery Products,90.0,2024-04-28,2024-06-27,yes,60.0,yes,1.085,no,50.0,1.085
,,Nestl̩,Butter,2.83,,,,,50.0,,FreshFoods,69.29733916103612,41.32206751046763,Dairy Products,51.0,2024-12-12,2025-01-05,yes,24.0,yes,1.415,no,50.0,1.415
,,Oscar Mayer,Lamb,17.53,,,,,50.0,,FreshFoods,69.13368466704509,41.30710296773694,Meat Products,95.0,2024-08-11,2024-09-15,yes,35.0,yes,8.765,no,50.0,8.765
,,Perdue,Sausage,13.9,,,,,50.0,,SuperValue,69.3784110335323,41.337885727270105,Meat Products,70.0,2024-08-05,2024-09-16,no,42.0,yes,6.95,no,50.0,6.95
,,Nestl̩,Halva,5.1,,,,,18.3,,TastyBite,69.21005927765835,41.35345201822879,Sweets,82.0,2025-02-09,2026-02-07,yes,363.0,yes,0.9333,yes,0.0,0.0
,,Hormel,Sausage,5.21,,,,,50.0,,TastyBite,69.12806617958591,41.31228657403312,Meat Products,34.0,2024-06-06,2024-07-02,yes,26.0,yes,2.605,no,50.0,2.605
,,Campina,Cheese,2.07,,,,,50.0,,SuperValue,69.27818323280312,41.35799842436199,Dairy Products,97.0,2024-11-18,2025-01-09,yes,52.0,yes,1.035,no,50.0,1.035
,,Milka,Candies,5.95,,,,,0.0,,PrimePick,69.30510325807226,41.393635437934414,Sweets,53.0,2024-12-31,2025-11-09,yes,313.0,no,0.0,yes,0.0,0.0
,,President,Cream,4.28,,,,,50.0,,MarketMax,69.14008365267345,41.22339644054994,Dairy Products,31.0,2024-12-08,2025-01-25,no,48.0,yes,2.14,no,50.0,2.14
,,Makfa,Bread,5.32,,,,,0.0,,PrimePick,69.30311397027339,41.25424676865251,Bakery Products,15.0,2025-02-08,2025-06-11,yes,123.0,no,0.0,yes,0.0,0.0
,,Barilla,Noodles,2.97,,,,,50.0,,NutriMart,69.20640982752482,41.202136790378695,Bakery Products,3.0,2024-06-22,2024-07-25,yes,33.0,yes,1.485,no,50.0,1.485
,,Barilla,Biscuits,3.18,,,,,50.0,,FoodWorld,69.39799777903744,41.29895453671468,Bakery Products,28.0,2024-09-10,2025-01-02,no,114.0,yes,1.59,no,50.0,1.59
,,Tyson,Lamb,12.85,,,,,50.0,,GoldenCart,69.2446528869333,41.27160365631229,Meat Products,8.0,2024-08-02,2024-09-27,yes,56.0,yes,6.425,no,50.0,6.425
,,Coca-Cola,Mineral Water,11.8,,,,,14.7,,SuperValue,69.10348833219415,41.24933067767769,Beverages,99.0,2024-07-24,2026-02-18,yes,574.0,yes,1.7346,yes,0.0,0.0
,,Amul,Cream,7.45,,,,,50.0,,MegaMarket,69.23248849106999,41.23708607488378,Dairy Products,27.0,2024-11-16,2025-01-18,yes,63.0,yes,3.725,no,50.0,3.725
,,Roshen,Chocolate,3.99,,,,,13.6,,GoldenCart,69.34738075722858,41.20763467804676,Sweets,33.0,2024-11-20,2025-07-20,no,242.0,yes,0.5426400000000001,no,0.0,0.0
,,Nestl̩ Pure Life,Mineral Water,6.54,,,,,13.5,,EcoGrocer,69.28412286879328,41.29689411233254,Beverages,22.0,2024-08-07,2025-06-05,yes,302.0,yes,0.8829,yes,0.0,0.0
,,Ferrero,Cakes,3.58,,,,,50.0,,MegaMarket,69.21718231333482,41.2577212997457,Sweets,99.0,2024-05-03,2024-12-06,yes,217.0,yes,1.79,no,50.0,1.79
,,Nestl̩,Kefir,8.33,,,,,50.0,,NutriMart,69.22367628311592,41.22899024539576,Dairy Products,83.0,2024-06-05,2024-08-26,yes,82.0,yes,4.165,no,50.0,4.165
,,Perdue,Smoked Meat,12.56,,,,,50.0,,EcoGrocer,69.32316260613764,41.26311570680897,Meat Products,25.0,2024-03-29,2024-05-19,no,51.0,yes,6.28,no,50.0,6.28
,,Nescaf̩,Juices,8.93,,,,,0.0,,PrimePick,69.15514518702552,41.29161284851041,Beverages,70.0,2024-11-24,2025-12-03,yes,374.0,no,0.0,yes,0.0,0.0
,,Roshen,Candies,6.49,,,,,21.0,,GoldenCart,69.2739645461736,41.2142448131902,Sweets,9.0,2024-12-15,2025-06-02,no,169.0,yes,1.3629,no,21.0,1.3629
,,Nestl̩,Jam,9.76,,,,,50.0,,TastyBite,69.16012107501506,41.36377166764554,Sweets,24.0,2024-03-28,2024-12-29,yes,276.0,yes,4.88,no,50.0,4.88
,,Pepsi,Coffee,9.58,,,,,19.4,,FreshFoods,69.28376788568977,41.37001362319398,Beverages,88.0,2024-11-28,2025-10-31,yes,337.0,yes,1.85852,yes,0.0,0.0
,,Nestl̩,Butter,3.62,,,,,50.0,,GoldenCart,69.35347508269498,41.29726930714936,Dairy Products,17.0,2024-06-18,2024-07-06,yes,18.0,yes,1.81,no,50.0,1.81
,,Lipton,Coffee,1.69,,,,,15.5,,FreshFoods,69.26371405250387,41.26539054394815,Beverages,80.0,2025-01-15,2026-04-02,yes,442.0,yes,0.26195,yes,0.0,0.0
