store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status
TastyBite,69.142448157246,41.32120407369003,Beverages,Coca-Cola,Carbonated Drinks,47,2025-02-12,2026-12-22,13.47,yes
MegaMarket,69.2372844588609,41.37525785808017,Dairy Products,Amul,Cottage Cheese,91,2025-02-10,2025-04-12,8.02,yes
FreshFoods,69.29440386952507,41.23298713947866,Beverages,Nescafé,Mineral Water,84,2025-02-03,2026-09-01,5.14,no
GoldenCart,69.31737182042677,41.20603195974087,Bakery Products,Barilla,Bread,63,2024-12-20,2025-02-21,4.24,yes
MarketMax,69.14814164643737,41.29144637590294,Bakery Products,Pioner,Pasta,83,2025-01-21,2025-05-17,4.66,yes
EcoGrocer,69.30948649306862,41.27749522703819,Sweets,Roshen,Candies,82,2025-01-05,2025-04-24,4.21,yes
NutriMart,69.19435252800038,41.3147645373488,Sweets,Ferrero,Jam,28,2024-04-29,2025-02-03,2.23,yes
NutriMart,69.31252099998007,41.332931682201476,Beverages,Nestlé Pure Life,Juices,100,2024-04-29,2024-11-25,2.79,yes
MarketMax,69.2879608471706,41.242865144045254,Sweets,Nestlé,Jam,86,2024-04-06,2025-01-27,8.46,yes
PrimePick,69.24986113535911,41.32104884610886,Meat Products,Cherkizovo,Hot Dogs,87,2024-12-16,2025-01-19,9.93,yes
GoldenCart,69.18622606359624,41.30726903540151,Dairy Products,Danone,Cottage Cheese,43,2024-06-21,2024-08-13,3.17,yes
SuperValue,69.34302260661556,41.211693498077786,Sweets,Nestlé,Candies,87,2024-10-31,2025-06-29,4.06,yes
MarketMax,69.24624025391937,41.3627959448864,Sweets,Milka,Halva,37,2024-03-22,2024-09-30,7.56,yes
PrimePick,69.1427893729232,41.314630608438215,Meat Products,Oscar Mayer,Beef,61,2024-04-17,2024-05-26,14.81,yes
SuperValue,69.13026149753846,41.36970099693176,Bakery Products,Pioner,Pasta,49,2024-09-27,2024-11-29,5.78,no
GoldenCart,69.1167030567062,41.34350993844082,Beverages,Pepsi,Carbonated Drinks,22,2024-07-01,2025-10-15,13.85,yes
NutriMart,69.38048386191568,41.390181749533966,Beverages,Lipton,Mineral Water,13,2025-01-10,2025-11-12,1.47,yes
TastyBite,69.17640645284264,41.371096871881676,Dairy Products,Campina,Cheese,27,2024-06-05,2024-08-10,4.48,no
FoodWorld,69.23671872167186,41.307400709819234,Sweets,Ferrero,Jam,61,2024-12-07,2025-09-05,8.14,yes
PrimePick,69.11539799977254,41.31436201579832,Dairy Products,Amul,Cream,3,2025-01-19,2025-02-27,5.97,no
PrimePick,69.13363846754926,41.26997730368577,Meat Products,Cherkizovo,Beef,2,2024-08-12,2024-09-10,20.02,no
PrimePick,69.25642395779906,41.27781398923558,Meat Products,Hormel,Sausage,28,2024-07-16,2024-08-26,13.81,yes
MegaMarket,69.29886646819186,41.23696629021672,Meat Products,Oscar Mayer,Hot Dogs,74,2024-04-03,2024-05-22,11.64,yes
FreshFoods,69.39737800911507,41.289776424969084,Meat Products,Perdue,Sausage,12,2025-01-16,2025-02-25,23.45,yes
EcoGrocer,69.18002572484221,41.22747072986927,Meat Products,Hormel,Beef,78,2024-10-11,2024-11-19,11.38,yes
MegaMarket,69.25888301945575,41.29996407184647,Dairy Products,Danone,Yogurt,6,2024-12-05,2025-03-02,7.16,no
MarketMax,69.24828606018956,41.31151554480865,Bakery Products,Ozon,Pasta,39,2024-07-15,2024-10-21,2.76,yes
GoldenCart,69.21348233676798,41.21794606485171,Dairy Products,Campina,Kefir,50,2024-04-04,2024-05-18,6.04,yes
TastyBite,69.11672361058913,41.203813713446536,Meat Products,Perdue,Hot Dogs,38,2024-09-30,2024-11-03,5.01,yes
MegaMarket,69.28491614889768,41.2247912932022,Beverages,Nestlé Pure Life,Tea,56,2025-01-11,2025-11-12,10.2,no
MarketMax,69.18542021316532,41.264049900799826,Meat Products,Tyson,Lamb,94,2025-01-07,2025-03-07,18.61,yes
GoldenCart,69.1364064529155,41.38031427518905,Sweets,Mars,Jam,73,2025-02-09,2025-06-01,2.42,no
FreshFoods,69.2657019955844,41.33762453169965,Bakery Products,Makfa,Bread,17,2024-12-22,2025-04-14,6.0,yes
MegaMarket,69.20671690706126,41.26834297763635,Meat Products,Hormel,Smoked Meat,1,2024-04-01,2024-04-18,16.72,no
FoodWorld,69.36931232848596,41.28568657823615,Dairy Products,Nestlé,Milk,24,2024-08-16,2024-10-14,8.85,yes
TastyBite,69.39671617476284,41.26337883097603,Dairy Products,President,Cream,84,2024-05-04,2024-08-02,4.36,yes
NutriMart,69.17642775402436,41.32163356320172,Meat Products,Tyson,Poultry,44,2024-05-19,2024-07-01,6.9,no
NutriMart,69.25310336654232,41.2861561560064,Beverages,Nescafé,Tea,11,2024-11-30,2026-08-15,12.13,yes
FoodWorld,69.32945903799714,41.282885095608655,Meat Products,Cherkizovo,Lamb,77,2024-07-01,2024-08-22,8.26,no
TastyBite,69.27586123562153,41.32396721376063,Meat Products,Tyson,Sausage,90,2024-05-09,2024-06-23,13.45,yes
NutriMart,69.35733929238998,41.38579247152988,Dairy Products,Danone,Kefir,74,2024-09-15,2024-10-19,9.69,yes
PrimePick,69.24561761863943,41.23710703693258,Bakery Products,Pioner,Buns,10,2024-11-15,2025-03-28,3.54,yes
MarketMax,69.17129273368715,41.21971591652981,Sweets,Mars,Ice Cream,52,2024-05-12,2024-09-13,8.91,no
SuperValue,69.11733191040041,41.3013188281811,Bakery Products,Barilla,Buns,30,2024-04-18,2024-08-02,5.14,no
FreshFoods,69.27597095338753,41.27465784125553,Dairy Products,Danone,Milk,16,2024-12-27,2025-03-06,2.38,yes
TastyBite,69.2351808517397,41.34328156058601,Bakery Products,Makfa,Buns,79,2025-01-24,2025-03-28,2.37,yes
GoldenCart,69.2965758003041,41.25772290786042,Beverages,Nescafé,Carbonated Drinks,8,2024-10-24,2025-09-23,4.1,no
GoldenCart,69.12182986887474,41.31485144197338,Sweets,Roshen,Chocolate,3,2025-01-11,2025-10-26,8.33,yes
MarketMax,69.14512081988954,41.229213751216804,Meat Products,Hormel,Beef,45,2024-06-10,2024-06-22,6.3,no
EcoGrocer,69.23121570355006,41.2980130666806,Dairy Products,President,Butter,36,2024-05-10,2024-08-03,8.15,yes
MarketMax,69.20502247843147,41.29563949713414,Dairy Products,Campina,Cottage Cheese,64,2024-05-10,2024-06-25,2.31,no
EcoGrocer,69.13946438470576,41.244856484160366,Meat Products,Hormel,Hot Dogs,46,2024-04-03,2024-06-01,13.08,yes
GoldenCart,69.32140995275286,41.24195629199619,Dairy Products,President,Butter,17,2024-11-07,2024-12-24,4.72,yes
TastyBite,69.15779084513018,41.353889055485425,Sweets,Milka,Halva,84,2024-04-08,2025-03-13,4.58,yes
PrimePick,69.12052659284029,41.3810945773497,Sweets,Mars,Cakes,80,2024-09-18,2025-08-06,11.3,no
FoodWorld,69.31261737749266,41.321286734590366,Bakery Products,Yashkino,Bread,59,2024-10-12,2025-01-26,5.23,no
GoldenCart,69.25459067619904,41.265174032784664,Meat Products,Perdue,Lamb,68,2025-02-04,2025-03-08,7.47,no
MarketMax,69.36361338181247,41.20506335191482,Dairy Products,Danone,Butter,88,2024-10-03,2024-11-02,6.87,yes
MarketMax,69.21128547822114,41.24547512933079,Beverages,Pepsi,Coffee,52,2024-10-27,2025-05-03,11.75,yes
TastyBite,69.39222025939806,41.23132905778909,Beverages,Nescafé,Coffee,81,2024-10-16,2026-08-21,10.11,yes
GoldenCart,69.14035653324814,41.29544180834119,Beverages,Nestlé Pure Life,Mineral Water,21,2024-04-20,2025-10-24,12.51,yes
SuperValue,69.18351804171235,41.263407287086466,Bakery Products,Ozon,Pasta,36,2024-06-18,2024-08-15,3.38,yes
MarketMax,69.3304737279119,41.37881720326658,Meat Products,Cherkizovo,Hot Dogs,40,2025-01-20,2025-02-20,22.57,yes
FreshFoods,69.31913574944456,41.22075148329074,Meat Products,Oscar Mayer,Beef,81,2024-09-19,2024-11-11,22.94,yes
FreshFoods,69.32399367125132,41.28760362088183,Meat Products,Hormel,Sausage,3,2024-09-03,2024-10-19,24.21,yes
PrimePick,69.35175240603257,41.2404078962776,Bakery Products,Barilla,Wheat Flour,78,2024-05-01,2024-06-14,7.45,yes
PrimePick,69.18294939777205,41.28021947483262,Dairy Products,Parmalat,Cream,83,2024-04-26,2024-06-14,8.9,no
TastyBite,69.27304739809213,41.21628545520586,Bakery Products,Ozon,Buns,26,2025-02-07,2025-06-13,7.13,yes
TastyBite,69.24749334229587,41.3999685557803,Dairy Products,Danone,Milk,15,2024-10-23,2025-01-12,3.18,yes
FoodWorld,69.30716100265771,41.233613052426215,Sweets,Mars,Halva,14,2025-02-16,2025-05-24,11.6,no
NutriMart,69.32740845907182,41.29324721063596,Bakery Products,Pioner,Bread,60,2024-12-09,2025-05-22,6.28,yes
EcoGrocer,69.20938846292523,41.225387761284765,Beverages,Lipton,Juices,100,2024-09-12,2025-07-19,6.84,no
PrimePick,69.19421699976904,41.30583310756219,Bakery Products,Makfa,Buns,97,2024-11-26,2025-05-12,2.04,yes
SuperValue,69.13021574497078,41.32294767263799,Meat Products,Tyson,Beef,60,2024-12-13,2025-02-01,16.14,yes
MegaMarket,69.195576976012,41.34544551203312,Meat Products,Hormel,Poultry,30,2024-12-27,2025-02-19,15.55,yes
FoodWorld,69.38779807702653,41.33322977564116,Beverages,Lipton,Tea,56,2024-09-29,2026-04-19,10.92,yes
TastyBite,69.22827514541522,41.35022278311933,Meat Products,Cherkizovo,Sausage,11,2024-05-24,2024-06-03,17.52,yes
FreshFoods,69.29097941791296,41.39356609345928,Beverages,Nescafé,Juices,78,2024-06-24,2025-04-05,6.2,no
SuperValue,69.36215924823915,41.389423025532594,Dairy Products,President,Butter,38,2024-04-30,2024-06-15,8.32,yes
MegaMarket,69.10861253392498,41.352423935872615,Beverages,Coca-Cola,Juices,37,2024-09-17,2025-08-08,9.27,no
MarketMax,69.38839837551181,41.363162497211164,Beverages,Nestlé Pure Life,Juices,27,2024-07-06,2025-03-13,9.33,yes
FoodWorld,69.241144834482,41.33246277713853,Meat Products,Oscar Mayer,Lamb,32,2024-08-07,2024-10-03,16.61,yes
NutriMart,69.26433250748954,41.38812708836419,Dairy Products,Nestlé,Milk,97,2024-04-11,2024-05-21,8.33,yes
PrimePick,69.39688279430031,41.21700200004699,Meat Products,Cherkizovo,Smoked Meat,46,2024-12-26,2025-02-16,13.27,yes
TastyBite,69.36079663532531,41.247706738289594,Beverages,Nescafé,Tea,7,2024-05-24,2025-03-18,6.13,yes
FoodWorld,69.26963149016761,41.328874742598536,Beverages,Pepsi,Coffee,17,2024-11-25,2026-03-15,9.17,yes
EcoGrocer,69.2616854319789,41.245279501523754,Bakery Products,Makfa,Noodles,42,2024-08-01,2024-12-28,1.29,no
MegaMarket,69.33569589702154,41.23497225947477,Dairy Products,Parmalat,Cream,95,2024-12-12,2025-01-22,8.38,yes
PrimePick,69.38655012124288,41.3052138097648,Beverages,Nestlé Pure Life,Mineral Water,59,2024-03-28,2025-05-08,6.64,yes
GoldenCart,69.15076578853486,41.299197695371525,Beverages,Lipton,Carbonated Drinks,21,2024-12-25,2025-11-28,2.68,no
TastyBite,69.31809084593644,41.34279672368935,Bakery Products,Yashkino,Biscuits,69,2024-06-11,2024-10-19,4.89,yes
FoodWorld,69.29979063846022,41.23318885212345,Bakery Products,Yashkino,Pasta,26,2024-03-24,2024-06-15,6.05,yes
NutriMart,69.25479859903614,41.31640768493009,Bakery Products,Barilla,Biscuits,52,2024-10-08,2024-10-23,7.21,yes
EcoGrocer,69.3711362192414,41.39284026104808,Meat Products,Oscar Mayer,Poultry,67,2024-08-07,2024-09-20,22.57,yes
FreshFoods,69.10344773997144,41.345772826076015,Beverages,Nestlé Pure Life,Mineral Water,20,2024-07-30,2025-07-30,2.66,no
EcoGrocer,69.17703111794026,41.35533961132816,Beverages,Coca-Cola,Juices,72,2024-07-12,2026-01-28,4.53,no
FreshFoods,69.19463629832295,41.2084321893537,Meat Products,Cherkizovo,Poultry,47,2024-12-26,2025-02-22,17.51,yes
PrimePick,69.24903843581662,41.369666396361175,Beverages,Nescafé,Carbonated Drinks,14,2024-07-03,2026-02-22,3.71,yes
GoldenCart,69.18948430439293,41.39791983895073,Beverages,Lipton,Tea,67,2024-11-26,2026-09-24,7.83,yes
GoldenCart,69.23268484518802,41.25024044820137,Bakery Products,Ozon,Wheat Flour,63,2024-07-28,2025-01-03,1.51,yes
TastyBite,69.34149542513121,41.29642718693482,Sweets,Milka,Candies,56,2024-11-25,2025-04-30,3.92,yes
MegaMarket,69.11869973687234,41.249920423847286,Beverages,Coca-Cola,Juices,4,2024-04-04,2025-01-05,2.05,yes
FreshFoods,69.35138040199003,41.25871359853088,Dairy Products,Parmalat,Kefir,24,2024-06-28,2024-09-02,9.77,yes
SuperValue,69.37777322207063,41.2711995124132,Sweets,Roshen,Chocolate,12,2024-03-20,2025-03-13,11.51,yes
MarketMax,69.3007901406764,41.292469445197405,Meat Products,Perdue,Smoked Meat,78,2024-03-28,2024-04-23,21.78,no
NutriMart,69.25009978047699,41.306530251811886,Beverages,Pepsi,Coffee,85,2024-04-01,2025-10-23,7.36,no
MarketMax,69.34591215097811,41.2812539978652,Beverages,Pepsi,Mineral Water,75,2024-10-06,2025-08-03,1.63,yes
EcoGrocer,69.35787336725204,41.294312001181176,Bakery Products,Makfa,Wheat Flour,47,2024-12-04,2025-03-20,4.97,yes
SuperValue,69.25575635409108,41.248213225527955,Sweets,Nestlé,Chocolate,86,2025-02-12,2025-11-15,5.62,yes
NutriMart,69.34463475914285,41.3678966091449,Beverages,Lipton,Mineral Water,16,2024-05-17,2025-10-22,5.32,yes
FoodWorld,69.29752117500055,41.264005478051736,Bakery Products,Pioner,Wheat Flour,76,2024-10-22,2025-03-08,3.38,yes
TastyBite,69.2358139020823,41.264482856761475,Beverages,Coca-Cola,Mineral Water,97,2024-12-12,2026-05-27,10.43,yes
GoldenCart,69.19339715268312,41.26089228671207,Beverages,Nescafé,Juices,28,2024-06-26,2026-02-16,4.83,no
MegaMarket,69.35704758796224,41.23053776430506,Beverages,Lipton,Tea,85,2024-10-22,2026-04-14,9.32,no
PrimePick,69.18944595345867,41.26136088168813,Beverages,Lipton,Coffee,34,2025-01-11,2026-04-07,14.61,no
GoldenCart,69.10183786460959,41.29637949234632,Bakery Products,Ozon,Biscuits,33,2024-08-29,2025-02-17,1.25,yes
PrimePick,69.20949074786114,41.35334128001667,Beverages,Lipton,Carbonated Drinks,77,2025-02-13,2025-08-17,8.83,yes
TastyBite,69.18246125572983,41.31260512301337,Bakery Products,Yashkino,Bread,43,2024-04-01,2024-06-07,4.09,no
PrimePick,69.18920135237397,41.25209446604642,Beverages,Nescafé,Mineral Water,48,2024-07-14,2026-07-08,4.02,no
GoldenCart,69.34688689385099,41.20043914562889,Bakery Products,Yashkino,Wheat Flour,32,2024-10-13,2025-03-22,3.66,no
TastyBite,69.2474836788244,41.27120968410328,Dairy Products,President,Yogurt,59,2024-07-04,2024-07-25,9.74,no
FreshFoods,69.34523389876297,41.371130712247584,Beverages,Pepsi,Carbonated Drinks,91,2024-07-28,2025-02-23,5.4,yes
SuperValue,69.25744346227306,41.254687574795526,Sweets,Nestlé,Jam,75,2024-10-26,2025-05-09,4.02,yes
MarketMax,69.25369294629635,41.36567238953048,Meat Products,Perdue,Sausage,96,2024-04-07,2024-04-29,9.37,no
SuperValue,69.15031091251501,41.36061734977569,Sweets,Roshen,Ice Cream,34,2024-05-15,2025-01-31,7.95,no
NutriMart,69.10105104124406,41.36080307863236,Dairy Products,Nestlé,Milk,23,2025-02-03,2025-04-20,5.49,yes
TastyBite,69.37463816494834,41.23555466566954,Meat Products,Tyson,Sausage,39,2024-12-09,2025-01-01,16.84,yes
NutriMart,69.18142350401614,41.29153561633711,Bakery Products,Makfa,Wheat Flour,55,2024-05-02,2024-07-15,2.76,no
FoodWorld,69.31317020225377,41.24297957138545,Beverages,Nescafé,Coffee,27,2024-09-09,2025-03-31,14.24,no
SuperValue,69.14918973342338,41.20601104473904,Beverages,Coca-Cola,Tea,68,2024-11-14,2026-04-20,7.06,yes
FoodWorld,69.32252142537898,41.21494876659161,Sweets,Mars,Candies,77,2024-06-20,2025-01-18,10.83,yes
FreshFoods,69.10339250441106,41.30842408602599,Bakery Products,Makfa,Biscuits,60,2024-07-26,2024-11-03,5.19,yes
PrimePick,69.27864458864435,41.34967471915662,Bakery Products,Makfa,Biscuits,53,2024-11-30,2025-03-31,1.06,no
TastyBite,69.36563008228816,41.24286226456445,Sweets,Mars,Chocolate,81,2024-10-12,2025-07-15,3.19,yes
MarketMax,69.16161387058929,41.338725950843845,Beverages,Nescafé,Carbonated Drinks,98,2024-12-19,2026-04-21,7.18,no
TastyBite,69.32173092057683,41.36768821096204,Bakery Products,Ozon,Noodles,99,2024-09-14,2025-01-17,2.49,no
GoldenCart,69.15121417762533,41.37223358546724,Dairy Products,Parmalat,Kefir,80,2024-05-24,2024-08-07,3.48,yes
MegaMarket,69.27028761948206,41.306889681634644,Sweets,Roshen,Candies,85,2024-10-04,2025-05-13,4.46,no
MarketMax,69.32725391084679,41.376111109995,Sweets,Roshen,Cakes,34,2024-08-02,2024-11-21,7.51,yes
GoldenCart,69.36258286479256,41.367294767134766,Dairy Products,Danone,Yogurt,81,2024-04-05,2024-06-17,7.01,yes
MegaMarket,69.2816359476558,41.244300255207264,Bakery Products,Pioner,Noodles,80,2024-04-15,2024-05-23,6.2,yes
MegaMarket,69.25797361971074,41.36297090515962,Sweets,Roshen,Ice Cream,49,2024-06-27,2025-01-15,2.21,yes
SuperValue,69.23897964077736,41.384043014976754,Beverages,Nestlé Pure Life,Juices,1,2024-07-22,2025-02-17,7.16,yes
FreshFoods,69.21387872297431,41.36720454306572,Dairy Products,Danone,Cream,60,2024-07-03,2024-08-06,2.21,yes
NutriMart,69.12659918867182,41.308521220612725,Meat Products,Tyson,Beef,38,2024-05-23,2024-06-11,6.57,no
SuperValue,69.34718811599181,41.38786462904962,Beverages,Nescafé,Carbonated Drinks,8,2024-08-20,2026-08-11,13.24,no
MegaMarket,69.19923318392097,41.34173814524218,Dairy Products,Parmalat,Kefir,68,2024-08-13,2024-10-23,3.74,yes
FoodWorld,69.33719964490759,41.39705344652503,Beverages,Pepsi,Coffee,68,2024-06-03,2025-09-03,12.63,yes
GoldenCart,69.32969321748845,41.37941016536524,Meat Products,Tyson,Hot Dogs,21,2024-11-22,2024-12-08,22.19,yes
TastyBite,69.25995455222208,41.36151735444869,Meat Products,Oscar Mayer,Hot Dogs,46,2024-05-08,2024-06-16,11.87,no
GoldenCart,69.1559080391238,41.306992197895674,Sweets,Roshen,Jam,93,2024-04-28,2025-01-15,11.05,yes
EcoGrocer,69.24629661761468,41.28009435828226,Sweets,Nestlé,Jam,94,2025-01-30,2025-10-15,10.45,yes
TastyBite,69.16997525711896,41.25215873059451,Meat Products,Tyson,Smoked Meat,98,2024-08-16,2024-09-24,16.09,yes
FreshFoods,69.26862437561198,41.28416396064341,Dairy Products,Amul,Cottage Cheese,18,2024-07-27,2024-09-15,5.26,yes
EcoGrocer,69.27571318126924,41.200949007342864,Beverages,Nescafé,Juices,45,2024-09-15,2025-10-15,6.16,yes
TastyBite,69.13536436392337,41.330605758664625,Bakery Products,Makfa,Biscuits,57,2024-09-03,2024-11-25,4.13,no
FoodWorld,69.25811852910489,41.27544025471787,Sweets,Ferrero,Cakes,37,2024-05-18,2024-10-19,4.17,yes
PrimePick,69.13769038034725,41.305822298753164,Bakery Products,Pioner,Noodles,61,2025-01-28,2025-02-13,1.12,yes
PrimePick,69.2921700851675,41.3794610633056,Sweets,Milka,Halva,40,2025-01-04,2025-11-03,6.62,yes
FreshFoods,69.10443984484009,41.23575109448186,Sweets,Milka,Ice Cream,85,2024-11-24,2025-04-23,3.54,yes
EcoGrocer,69.27953875051324,41.21732521855189,Bakery Products,Pioner,Biscuits,58,2024-07-31,2025-01-13,6.14,yes
PrimePick,69.2438326935589,41.246429648024765,Bakery Products,Pioner,Pasta,87,2024-11-21,2025-03-09,3.52,no
PrimePick,69.23535436064412,41.290913305767965,Bakery Products,Ozon,Wheat Flour,64,2025-02-08,2025-02-27,1.39,yes
GoldenCart,69.39994189769298,41.25982602262751,Meat Products,Hormel,Poultry,80,2024-09-07,2024-11-06,12.27,yes
SuperValue,69.39464301683553,41.3719014039625,Sweets,Ferrero,Candies,48,2024-11-21,2025-09-19,6.15,yes
NutriMart,69.34727996083365,41.2336907759994,Sweets,Mars,Chocolate,65,2024-10-18,2025-02-11,4.94,yes
FreshFoods,69.2324858681549,41.26044325192301,Beverages,Nescafé,Juices,99,2024-06-08,2025-03-10,9.76,yes
NutriMart,69.19300414309141,41.267239274157326,Beverages,Coca-Cola,Coffee,88,2024-07-21,2025-03-28,10.36,yes
TastyBite,69.20572263500512,41.37820970600872,Sweets,Roshen,Halva,45,2025-02-12,2025-05-25,11.8,yes
GoldenCart,69.39637680540966,41.24208597762113,Sweets,Mars,Chocolate,14,2024-09-24,2025-04-06,3.73,yes
PrimePick,69.24308709175762,41.285202833220694,Bakery Products,Makfa,Buns,28,2025-01-05,2025-05-02,2.7,yes
SuperValue,69.18598350046103,41.24999903834285,Bakery Products,Yashkino,Noodles,82,2024-11-03,2025-03-22,2.19,yes
FreshFoods,69.32301661144895,41.25657032605788,Sweets,Milka,Cakes,58,2024-12-10,2025-04-29,9.53,yes
FoodWorld,69.37292899890048,41.2879780184651,Meat Products,Oscar Mayer,Smoked Meat,2,2024-12-22,2025-01-12,10.98,yes
SuperValue,69.36476823561179,41.2238826377665,Beverages,Lipton,Juices,62,2024-08-08,2025-07-06,11.19,yes
PrimePick,69.30248412031219,41.36254571758564,Sweets,Ferrero,Jam,98,2024-06-12,2025-05-21,7.99,yes
EcoGrocer,69.20607729646925,41.31719662917822,Meat Products,Cherkizovo,Beef,88,2024-12-25,2025-01-31,13.87,no
PrimePick,69.27938005067875,41.22875135754065,Beverages,Nescafé,Tea,85,2024-05-03,2025-09-08,14.05,yes
NutriMart,69.20953069563517,41.265667683262954,Sweets,Milka,Candies,12,2024-09-02,2025-05-19,10.08,yes
SuperValue,69.18463233009605,41.35325991076261,Bakery Products,Pioner,Noodles,98,2024-03-24,2024-08-20,7.57,no
PrimePick,69.3478339165679,41.336084199109166,Beverages,Lipton,Coffee,9,2024-05-20,2026-05-20,3.55,yes
SuperValue,69.31232996788052,41.326217945790624,Bakery Products,Ozon,Biscuits,72,2024-11-25,2025-01-06,2.3,yes
FoodWorld,69.23765012896123,41.344786986069884,Sweets,Milka,Chocolate,50,2024-04-20,2024-10-31,7.15,yes
PrimePick,69.39568308382766,41.33991605010678,Meat Products,Perdue,Hot Dogs,32,2024-04-14,2024-05-07,20.74,yes
MarketMax,69.35616466280285,41.23573052638448,Meat Products,Perdue,Smoked Meat,52,2025-02-15,2025-04-15,18.32,no
GoldenCart,69.20631989602059,41.204134228313215,Beverages,Nescafé,Mineral Water,7,2024-09-15,2026-02-22,1.94,no
MarketMax,69.28823716906136,41.347266903520605,Beverages,Nestlé Pure Life,Juices,78,2024-08-01,2025-09-04,14.55,no
SuperValue,69.26577845344335,41.25173591092866,Dairy Products,Parmalat,Cheese,46,2024-06-25,2024-08-10,8.4,yes
